#,Date_time,Temperature,pH_mv,pH
499,05/02/2023 16:00:00,16.72,-71.72,7.82
500,05/02/2023 16:15:00,16.75,-71.78,7.82
501,05/02/2023 16:30:00,16.77,-71.92,7.82
502,05/02/2023 16:45:00,16.80,-71.97,7.82
503,05/02/2023 17:00:00,16.87,-72.16,7.83
504,05/02/2023 17:15:00,16.99,-72.41,7.83
505,05/02/2023 17:30:00,17.13,-72.46,7.83
506,05/02/2023 17:45:00,17.22,-72.27,7.83
507,05/02/2023 18:00:00,17.27,-72.00,7.82
508,05/02/2023 18:15:00,17.27,-71.75,7.82
509,05/02/2023 18:30:00,17.27,-71.71,7.82
510,05/02/2023 18:45:00,17.27,-71.67,7.82
511,05/02/2023 19:00:00,17.18,-71.64,7.82
512,05/02/2023 19:15:00,17.08,-71.69,7.82
513,05/02/2023 19:30:00,17.03,-71.74,7.82
514,05/02/2023 19:45:00,16.99,-71.74,7.82
515,05/02/2023 20:00:00,17.01,-71.77,7.82
516,05/02/2023 20:15:00,17.06,-71.81,7.82
517,05/02/2023 20:30:00,17.03,-71.78,7.82
518,05/02/2023 20:45:00,17.01,-71.83,7.82
519,05/02/2023 21:00:00,16.99,-71.88,7.82
520,05/02/2023 21:15:00,16.94,-71.85,7.82
521,05/02/2023 21:30:00,16.87,-71.91,7.82
522,05/02/2023 21:45:00,16.84,-71.96,7.82
523,05/02/2023 22:00:00,16.77,-71.92,7.82
524,05/02/2023 22:15:00,16.70,-71.99,7.83
525,05/02/2023 22:30:00,16.65,-72.02,7.83
526,05/02/2023 22:45:00,16.61,-72.10,7.83
527,05/02/2023 23:00:00,16.58,-72.58,7.84
528,05/02/2023 23:15:00,16.56,-73.02,7.85
529,05/02/2023 23:30:00,16.53,-73.22,7.85
530,05/02/2023 23:45:00,16.46,-73.36,7.85
531,05/03/2023 00:00:00,16.44,-73.50,7.85
532,05/03/2023 00:15:00,16.39,-73.55,7.86
533,05/03/2023 00:30:00,16.34,-73.56,7.86
534,05/03/2023 00:45:00,16.32,-73.67,7.86
535,05/03/2023 01:00:00,16.30,-73.71,7.86
536,05/03/2023 01:15:00,16.25,-73.66,7.86
537,05/03/2023 01:30:00,16.22,-73.63,7.86
538,05/03/2023 01:45:00,16.22,-73.60,7.86
539,05/03/2023 02:00:00,16.20,-73.61,7.86
540,05/03/2023 02:15:00,16.20,-73.66,7.86
541,05/03/2023 02:30:00,16.18,-73.61,7.86
542,05/03/2023 02:45:00,16.15,-73.63,7.86
543,05/03/2023 03:00:00,16.18,-73.69,7.86
544,05/03/2023 03:15:00,16.18,-73.67,7.86
545,05/03/2023 03:30:00,16.18,-73.69,7.86
546,05/03/2023 03:45:00,16.20,-73.80,7.86
547,05/03/2023 04:00:00,16.22,-73.94,7.86
548,05/03/2023 04:15:00,16.25,-74.06,7.87
549,05/03/2023 04:30:00,16.27,-74.16,7.87
550,05/03/2023 04:45:00,16.30,-74.27,7.87
551,05/03/2023 05:00:00,16.32,-74.35,7.87
552,05/03/2023 05:15:00,16.34,-74.41,7.87
553,05/03/2023 05:30:00,16.39,-74.53,7.87
554,05/03/2023 05:45:00,16.46,-74.61,7.88
555,05/03/2023 06:00:00,16.51,-74.60,7.88
556,05/03/2023 06:15:00,16.56,-74.53,7.87
557,05/03/2023 06:30:00,16.56,-74.44,7.87
558,05/03/2023 06:45:00,16.53,-74.28,7.87
559,05/03/2023 07:00:00,16.49,-74.21,7.87
560,05/03/2023 07:15:00,16.46,-74.16,7.87
561,05/03/2023 07:30:00,16.39,-74.06,7.87
562,05/03/2023 07:45:00,16.34,-74.03,7.87
563,05/03/2023 08:00:00,16.30,-73.99,7.86
564,05/03/2023 08:15:00,16.25,-74.02,7.87
565,05/03/2023 08:30:00,16.18,-74.03,7.87
566,05/03/2023 08:45:00,16.25,-74.24,7.87
567,05/03/2023 09:00:00,16.22,-74.38,7.87
568,05/03/2023 09:15:00,16.20,-74.71,7.88
569,05/03/2023 09:30:00,16.13,-73.17,7.85
570,05/03/2023 09:45:00,15.99,-72.55,7.84
571,05/03/2023 10:00:00,15.89,-62.58,7.65
572,05/03/2023 10:15:00,15.84,-71.99,7.83
573,05/03/2023 10:30:00,15.75,-72.22,7.83
574,05/03/2023 10:45:00,15.70,-72.41,7.84
575,05/03/2023 11:00:00,15.70,-72.46,7.84
576,05/03/2023 11:15:00,15.65,-72.53,7.84
577,05/03/2023 11:30:00,15.63,-72.64,7.84
578,05/03/2023 11:45:00,15.63,-72.67,7.84
579,05/03/2023 12:00:00,15.58,-72.78,7.84
580,05/03/2023 12:15:00,15.58,-72.86,7.85
581,05/03/2023 12:30:00,15.56,-72.88,7.85
582,05/03/2023 12:45:00,15.53,-72.92,7.85
583,05/03/2023 13:00:00,15.51,-72.96,7.85
584,05/03/2023 13:15:00,15.51,-72.99,7.85
585,05/03/2023 13:30:00,15.51,-73.08,7.85
586,05/03/2023 13:45:00,15.51,-73.11,7.85
587,05/03/2023 14:00:00,15.51,-73.11,7.85
588,05/03/2023 14:15:00,15.51,-73.14,7.85
589,05/03/2023 14:30:00,15.49,-73.19,7.85
590,05/03/2023 14:45:00,15.63,-73.13,7.85
591,05/03/2023 15:00:00,15.82,-73.16,7.85
592,05/03/2023 15:15:00,15.96,-73.14,7.85
593,05/03/2023 15:30:00,16.03,-73.13,7.85
594,05/03/2023 15:45:00,16.13,-73.22,7.85
595,05/03/2023 16:00:00,16.27,-73.30,7.85
596,05/03/2023 16:15:00,16.49,-73.28,7.85
597,05/03/2023 16:30:00,16.65,-73.46,7.85
598,05/03/2023 16:45:00,16.80,-73.55,7.85
599,05/03/2023 17:00:00,16.87,-73.63,7.86
600,05/03/2023 17:15:00,16.94,-73.64,7.86
601,05/03/2023 17:30:00,17.06,-73.71,7.86
602,05/03/2023 17:45:00,17.11,-73.75,7.86
603,05/03/2023 18:00:00,17.15,-73.71,7.86
604,05/03/2023 18:15:00,17.20,-73.75,7.86
605,05/03/2023 18:30:00,17.20,-73.80,7.86
606,05/03/2023 18:45:00,17.22,-73.78,7.86
607,05/03/2023 19:00:00,17.27,-73.74,7.86
608,05/03/2023 19:15:00,17.30,-73.71,7.86
609,05/03/2023 19:30:00,17.32,-73.67,7.86
610,05/03/2023 19:45:00,17.34,-73.66,7.86
611,05/03/2023 20:00:00,17.34,-73.77,7.86
612,05/03/2023 20:15:00,17.37,-73.78,7.86
613,05/03/2023 20:30:00,17.39,-73.81,7.86
614,05/03/2023 20:45:00,17.32,-73.96,7.86
615,05/03/2023 21:00:00,17.27,-73.99,7.86
616,05/03/2023 21:15:00,17.22,-74.00,7.86
617,05/03/2023 21:30:00,17.25,-73.99,7.86
618,05/03/2023 21:45:00,17.18,-74.06,7.86
619,05/03/2023 22:00:00,17.18,-74.00,7.86
620,05/03/2023 22:15:00,17.25,-73.91,7.86
621,05/03/2023 22:30:00,17.22,-73.89,7.86
622,05/03/2023 22:45:00,17.20,-73.88,7.86
623,05/03/2023 23:00:00,17.25,-73.83,7.86
624,05/03/2023 23:15:00,17.20,-73.85,7.86
625,05/03/2023 23:30:00,17.18,-73.86,7.86
626,05/03/2023 23:45:00,17.15,-73.88,7.86
627,05/04/2023 00:00:00,17.25,-73.80,7.86
628,05/04/2023 00:15:00,17.22,-73.75,7.86
629,05/04/2023 00:30:00,17.22,-73.72,7.86
630,05/04/2023 00:45:00,17.25,-73.77,7.86
631,05/04/2023 01:00:00,17.25,-73.75,7.86
632,05/04/2023 01:15:00,17.20,-73.75,7.86
633,05/04/2023 01:30:00,17.15,-73.74,7.86
634,05/04/2023 01:45:00,17.11,-73.71,7.86
635,05/04/2023 02:00:00,17.13,-73.66,7.86
636,05/04/2023 02:15:00,17.13,-73.67,7.86
637,05/04/2023 02:30:00,17.13,-73.66,7.86
638,05/04/2023 02:45:00,17.18,-73.60,7.85
639,05/04/2023 03:00:00,17.25,-73.55,7.85
640,05/04/2023 03:15:00,17.25,-73.55,7.85
641,05/04/2023 03:30:00,17.22,-73.49,7.85
642,05/04/2023 03:45:00,17.22,-73.53,7.85
643,05/04/2023 04:00:00,17.20,-73.53,7.85
644,05/04/2023 04:15:00,17.27,-73.53,7.85
645,05/04/2023 04:30:00,17.20,-73.55,7.85
646,05/04/2023 04:45:00,17.27,-73.56,7.85
647,05/04/2023 05:00:00,17.18,-73.61,7.85
648,05/04/2023 05:15:00,17.22,-73.53,7.85
649,05/04/2023 05:30:00,17.13,-73.61,7.85
650,05/04/2023 05:45:00,17.20,-73.67,7.86
651,05/04/2023 06:00:00,17.18,-73.72,7.86
652,05/04/2023 06:15:00,17.11,-73.86,7.86
653,05/04/2023 06:30:00,17.18,-73.88,7.86
654,05/04/2023 06:45:00,17.15,-73.80,7.86
655,05/04/2023 07:00:00,17.15,-73.64,7.86
656,05/04/2023 07:15:00,17.15,-73.55,7.85
657,05/04/2023 07:30:00,17.15,-73.47,7.85
658,05/04/2023 07:45:00,17.18,-73.38,7.85
659,05/04/2023 08:00:00,17.15,-73.38,7.85
660,05/04/2023 08:15:00,17.13,-73.36,7.85
661,05/04/2023 08:30:00,17.13,-73.27,7.85
662,05/04/2023 08:45:00,17.15,-73.24,7.85
663,05/04/2023 09:00:00,17.13,-73.17,7.85
664,05/04/2023 09:15:00,17.18,-73.06,7.84
665,05/04/2023 09:30:00,17.13,-73.00,7.84
666,05/04/2023 09:45:00,17.22,-72.94,7.84
667,05/04/2023 10:00:00,17.20,-72.91,7.84
668,05/04/2023 10:15:00,17.13,-72.91,7.84
669,05/04/2023 10:30:00,17.18,-72.88,7.84
670,05/04/2023 10:45:00,17.15,-72.88,7.84
671,05/04/2023 11:00:00,17.11,-72.86,7.84
672,05/04/2023 11:15:00,17.11,-72.89,7.84
673,05/04/2023 11:30:00,17.11,-72.85,7.84
674,05/04/2023 11:45:00,17.11,-72.92,7.84
675,05/04/2023 12:00:00,17.11,-72.91,7.84
676,05/04/2023 12:15:00,17.11,-72.88,7.84
677,05/04/2023 12:30:00,17.11,-72.89,7.84
678,05/04/2023 12:45:00,17.11,-72.89,7.84
679,05/04/2023 13:00:00,17.15,-72.91,7.84
680,05/04/2023 13:15:00,17.15,-72.92,7.84
681,05/04/2023 13:30:00,17.15,-72.97,7.84
682,05/04/2023 13:45:00,17.13,-72.97,7.84
683,05/04/2023 14:00:00,17.06,-73.02,7.84
684,05/04/2023 14:15:00,17.01,-73.00,7.84
685,05/04/2023 14:30:00,16.99,-73.05,7.84
686,05/04/2023 14:45:00,16.94,-73.05,7.84
687,05/04/2023 15:00:00,16.92,-73.05,7.84
688,05/04/2023 15:15:00,16.94,-73.02,7.84
689,05/04/2023 15:30:00,16.89,-73.06,7.85
690,05/04/2023 15:45:00,16.89,-73.17,7.85
691,05/04/2023 16:00:00,16.94,-73.19,7.85
692,05/04/2023 16:15:00,16.92,-73.27,7.85
693,05/04/2023 16:30:00,16.92,-73.36,7.85
694,05/04/2023 16:45:00,16.96,-73.41,7.85
695,05/04/2023 17:00:00,17.01,-73.42,7.85
696,05/04/2023 17:15:00,17.03,-73.64,7.86
697,05/04/2023 17:30:00,17.08,-73.77,7.86
698,05/04/2023 17:45:00,17.11,-73.83,7.86
699,05/04/2023 18:00:00,17.15,-73.91,7.86
700,05/04/2023 18:15:00,17.20,-74.02,7.86
701,05/04/2023 18:30:00,17.22,-74.05,7.86
702,05/04/2023 18:45:00,17.27,-74.44,7.87
703,05/04/2023 19:00:00,17.27,-74.64,7.87
704,05/04/2023 19:15:00,17.30,-74.67,7.87
705,05/04/2023 19:30:00,17.32,-74.72,7.88
706,05/04/2023 19:45:00,17.42,-74.78,7.88
707,05/04/2023 20:00:00,17.51,-74.89,7.88
708,05/04/2023 20:15:00,17.46,-75.24,7.88
709,05/04/2023 20:30:00,17.37,-75.49,7.89
710,05/04/2023 20:45:00,17.34,-75.55,7.89
711,05/04/2023 21:00:00,17.30,-75.64,7.89
712,05/04/2023 21:15:00,17.30,-76.00,7.90
713,05/04/2023 21:30:00,17.27,-76.24,7.90
714,05/04/2023 21:45:00,17.20,-76.31,7.91
715,05/04/2023 22:00:00,17.15,-76.42,7.91
716,05/04/2023 22:15:00,17.18,-76.46,7.91
717,05/04/2023 22:30:00,17.27,-76.46,7.91
718,05/04/2023 22:45:00,17.20,-76.52,7.91
719,05/04/2023 23:00:00,17.30,-76.47,7.91
720,05/04/2023 23:15:00,17.25,-76.46,7.91
721,05/04/2023 23:30:00,17.18,-76.44,7.91
722,05/04/2023 23:45:00,17.22,-76.41,7.91
723,05/05/2023 00:00:00,17.22,-76.39,7.91
724,05/05/2023 00:15:00,17.13,-76.38,7.91
725,05/05/2023 00:30:00,17.15,-76.33,7.91
726,05/05/2023 00:45:00,17.15,-76.30,7.91
727,05/05/2023 01:00:00,17.18,-76.19,7.90
728,05/05/2023 01:15:00,17.18,-76.14,7.90
729,05/05/2023 01:30:00,17.22,-76.08,7.90
730,05/05/2023 01:45:00,17.20,-75.94,7.90
731,05/05/2023 02:00:00,17.20,-75.88,7.90
732,05/05/2023 02:15:00,17.22,-75.81,7.90
733,05/05/2023 02:30:00,17.22,-75.72,7.89
734,05/05/2023 02:45:00,17.20,-75.58,7.89
735,05/05/2023 03:00:00,17.22,-75.53,7.89
736,05/05/2023 03:15:00,17.18,-75.46,7.89
737,05/05/2023 03:30:00,17.15,-75.44,7.89
738,05/05/2023 03:45:00,17.15,-75.42,7.89
739,05/05/2023 04:00:00,17.18,-75.36,7.89
740,05/05/2023 04:15:00,17.15,-75.33,7.89
741,05/05/2023 04:30:00,17.18,-75.28,7.89
742,05/05/2023 04:45:00,17.18,-75.30,7.89
743,05/05/2023 05:00:00,17.18,-75.27,7.89
744,05/05/2023 05:15:00,17.20,-75.24,7.89
745,05/05/2023 05:30:00,17.25,-75.21,7.88
746,05/05/2023 05:45:00,17.22,-75.14,7.88
747,05/05/2023 06:00:00,17.22,-75.10,7.88
748,05/05/2023 06:15:00,17.22,-75.10,7.88
749,05/05/2023 06:30:00,17.20,-75.02,7.88
750,05/05/2023 06:45:00,17.18,-74.97,7.88
751,05/05/2023 07:00:00,17.25,-74.94,7.88
752,05/05/2023 07:15:00,17.25,-75.02,7.88
753,05/05/2023 07:30:00,17.22,-75.11,7.88
754,05/05/2023 07:45:00,17.18,-75.08,7.88
755,05/05/2023 08:00:00,17.22,-75.02,7.88
756,05/05/2023 08:15:00,17.20,-74.89,7.88
757,05/05/2023 08:30:00,17.20,-74.86,7.88
758,05/05/2023 08:45:00,17.22,-74.67,7.87
759,05/05/2023 09:00:00,17.18,-74.81,7.88
760,05/05/2023 09:15:00,17.20,-73.81,7.86
761,05/05/2023 09:30:00,17.25,-73.86,7.86
762,05/05/2023 09:45:00,17.22,-74.67,7.87
763,05/05/2023 10:00:00,17.15,-74.75,7.88
764,05/05/2023 10:15:00,17.15,-74.78,7.88
765,05/05/2023 10:30:00,17.15,-74.80,7.88
766,05/05/2023 10:45:00,17.15,-74.91,7.88
767,05/05/2023 11:00:00,17.18,-74.89,7.88
768,05/05/2023 11:15:00,17.18,-74.92,7.88
769,05/05/2023 11:30:00,17.18,-74.97,7.88
770,05/05/2023 11:45:00,17.18,-75.05,7.88
771,05/05/2023 12:00:00,17.13,-75.05,7.88
772,05/05/2023 12:15:00,17.08,-75.11,7.88
773,05/05/2023 12:30:00,17.13,-75.13,7.88
774,05/05/2023 12:45:00,17.15,-75.13,7.88
775,05/05/2023 13:00:00,17.06,-75.25,7.89
776,05/05/2023 13:15:00,16.99,-75.35,7.89
777,05/05/2023 13:30:00,16.89,-75.41,7.89
778,05/05/2023 13:45:00,16.80,-75.52,7.89
779,05/05/2023 14:00:00,16.80,-75.58,7.89
780,05/05/2023 14:15:00,16.82,-75.63,7.89
781,05/05/2023 14:30:00,16.82,-75.71,7.90
782,05/05/2023 14:45:00,16.89,-75.74,7.90
783,05/05/2023 15:00:00,16.96,-75.75,7.90
784,05/05/2023 15:15:00,17.03,-75.77,7.90
785,05/05/2023 15:30:00,17.11,-75.81,7.90
786,05/05/2023 15:45:00,17.15,-75.86,7.90
787,05/05/2023 16:00:00,17.15,-75.99,7.90
788,05/05/2023 16:15:00,17.20,-76.06,7.90
789,05/05/2023 16:30:00,17.25,-76.02,7.90
790,05/05/2023 16:45:00,17.27,-75.97,7.90
791,05/05/2023 17:00:00,17.30,-76.02,7.90
792,05/05/2023 17:15:00,17.30,-76.13,7.90
793,05/05/2023 17:30:00,17.25,-76.28,7.90
794,05/05/2023 17:45:00,17.30,-76.42,7.91
795,05/05/2023 18:00:00,17.39,-76.49,7.91
796,05/05/2023 18:15:00,17.49,-76.58,7.91
797,05/05/2023 18:30:00,17.56,-76.66,7.91
798,05/05/2023 18:45:00,17.58,-76.77,7.91
799,05/05/2023 19:00:00,17.44,-77.02,7.92
800,05/05/2023 19:15:00,17.34,-77.30,7.92
801,05/05/2023 19:30:00,17.22,-77.46,7.93
802,05/05/2023 19:45:00,17.25,-77.47,7.93
803,05/05/2023 20:00:00,17.22,-77.52,7.93
804,05/05/2023 20:15:00,17.20,-77.58,7.93
805,05/05/2023 20:30:00,17.20,-77.55,7.93
806,05/05/2023 20:45:00,17.20,-77.55,7.93
807,05/05/2023 21:00:00,17.18,-77.55,7.93
808,05/05/2023 21:15:00,17.18,-77.52,7.93
809,05/05/2023 21:30:00,17.18,-77.44,7.93
810,05/05/2023 21:45:00,17.18,-77.49,7.93
811,05/05/2023 22:00:00,17.18,-77.49,7.93
812,05/05/2023 22:15:00,17.20,-77.44,7.93
813,05/05/2023 22:30:00,17.22,-77.52,7.93
814,05/05/2023 22:45:00,17.22,-77.53,7.93
815,05/05/2023 23:00:00,17.22,-77.52,7.93
816,05/05/2023 23:15:00,17.18,-77.56,7.93
817,05/05/2023 23:30:00,17.18,-77.56,7.93
818,05/05/2023 23:45:00,17.20,-77.55,7.93
819,05/06/2023 00:00:00,17.20,-77.53,7.93
820,05/06/2023 00:15:00,17.20,-77.53,7.93
821,05/06/2023 00:30:00,17.22,-77.49,7.93
822,05/06/2023 00:45:00,17.22,-77.46,7.93
823,05/06/2023 01:00:00,17.22,-77.44,7.93
824,05/06/2023 01:15:00,17.22,-77.44,7.93
825,05/06/2023 01:30:00,17.25,-77.42,7.93
826,05/06/2023 01:45:00,17.22,-77.39,7.93
827,05/06/2023 02:00:00,17.22,-77.42,7.93
828,05/06/2023 02:15:00,17.22,-77.28,7.92
829,05/06/2023 02:30:00,17.22,-77.22,7.92
830,05/06/2023 02:45:00,17.22,-77.16,7.92
831,05/06/2023 03:00:00,17.20,-77.03,7.92
832,05/06/2023 03:15:00,17.20,-76.97,7.92
833,05/06/2023 03:30:00,17.22,-76.88,7.92
834,05/06/2023 03:45:00,17.25,-76.75,7.91
835,05/06/2023 04:00:00,17.25,-76.66,7.91
836,05/06/2023 04:15:00,17.25,-76.60,7.91
837,05/06/2023 04:30:00,17.22,-76.49,7.91
838,05/06/2023 04:45:00,17.22,-76.39,7.91
839,05/06/2023 05:00:00,17.22,-76.31,7.91
840,05/06/2023 05:15:00,17.20,-76.24,7.90
841,05/06/2023 05:30:00,17.20,-76.19,7.90
842,05/06/2023 05:45:00,17.20,-76.17,7.90
843,05/06/2023 06:00:00,17.20,-76.11,7.90
844,05/06/2023 06:15:00,17.20,-76.05,7.90
845,05/06/2023 06:30:00,17.20,-76.05,7.90
846,05/06/2023 06:45:00,17.20,-76.08,7.90
847,05/06/2023 07:00:00,17.22,-75.97,7.90
848,05/06/2023 07:15:00,17.22,-75.91,7.90
849,05/06/2023 07:30:00,17.20,-75.92,7.90
850,05/06/2023 07:45:00,17.18,-75.92,7.90
851,05/06/2023 08:00:00,17.15,-75.97,7.90
852,05/06/2023 08:15:00,17.15,-75.97,7.90
853,05/06/2023 08:30:00,17.13,-75.96,7.90
854,05/06/2023 08:45:00,17.15,-75.78,7.90
855,05/06/2023 09:00:00,17.18,-75.69,7.89
856,05/06/2023 09:15:00,17.18,-75.64,7.89
857,05/06/2023 09:30:00,17.18,-75.56,7.89
858,05/06/2023 09:45:00,17.15,-75.61,7.89
859,05/06/2023 10:00:00,17.15,-75.63,7.89
860,05/06/2023 10:15:00,17.18,-75.58,7.89
861,05/06/2023 10:30:00,17.18,-75.61,7.89
862,05/06/2023 10:45:00,17.20,-75.63,7.89
863,05/06/2023 11:00:00,17.20,-75.06,7.88
864,05/06/2023 11:15:00,17.20,-74.78,7.88
865,05/06/2023 11:30:00,17.22,-74.77,7.88
866,05/06/2023 11:45:00,17.22,-74.77,7.88
867,05/06/2023 12:00:00,17.22,-74.80,7.88
868,05/06/2023 12:15:00,17.22,-74.89,7.88
869,05/06/2023 12:30:00,17.25,-75.02,7.88
870,05/06/2023 12:45:00,17.22,-75.11,7.88
871,05/06/2023 13:00:00,17.25,-75.25,7.89
872,05/06/2023 13:15:00,17.22,-75.39,7.89
873,05/06/2023 13:30:00,17.22,-75.44,7.89
874,05/06/2023 13:45:00,17.18,-75.55,7.89
875,05/06/2023 14:00:00,17.15,-75.64,7.89
876,05/06/2023 14:15:00,17.15,-75.69,7.89
877,05/06/2023 14:30:00,17.15,-75.83,7.90
878,05/06/2023 14:45:00,17.15,-75.96,7.90
879,05/06/2023 15:00:00,17.15,-76.03,7.90
880,05/06/2023 15:15:00,17.15,-76.11,7.90
881,05/06/2023 15:30:00,17.18,-76.24,7.90
882,05/06/2023 15:45:00,17.20,-76.27,7.90
883,05/06/2023 16:00:00,17.20,-76.36,7.91
884,05/06/2023 16:15:00,17.20,-76.55,7.91
885,05/06/2023 16:30:00,17.22,-76.58,7.91
886,05/06/2023 16:45:00,17.22,-76.64,7.91
887,05/06/2023 17:00:00,17.18,-76.85,7.92
888,05/06/2023 17:15:00,17.15,-76.99,7.92
889,05/06/2023 17:30:00,17.15,-77.00,7.92
890,05/06/2023 17:45:00,17.11,-77.30,7.92
891,05/06/2023 18:00:00,17.13,-77.56,7.93
892,05/06/2023 18:15:00,17.13,-77.66,7.93
893,05/06/2023 18:30:00,17.11,-77.78,7.93
894,05/06/2023 18:45:00,17.11,-78.02,7.94
895,05/06/2023 19:00:00,17.11,-78.19,7.94
896,05/06/2023 19:15:00,17.11,-78.33,7.94
897,05/06/2023 19:30:00,17.13,-78.63,7.95
898,05/06/2023 19:45:00,17.15,-78.80,7.95
899,05/06/2023 20:00:00,17.13,-78.91,7.95
900,05/06/2023 20:15:00,17.13,-78.94,7.96
901,05/06/2023 20:30:00,17.11,-78.99,7.96
902,05/06/2023 20:45:00,17.13,-78.94,7.96
903,05/06/2023 21:00:00,17.13,-78.72,7.95
904,05/06/2023 21:15:00,17.15,-78.42,7.95
905,05/06/2023 21:30:00,17.15,-78.19,7.94
906,05/06/2023 21:45:00,17.15,-77.89,7.94
907,05/06/2023 22:00:00,17.13,-77.50,7.93
908,05/06/2023 22:15:00,17.15,-77.19,7.92
909,05/06/2023 22:30:00,17.20,-76.81,7.92
910,05/06/2023 22:45:00,17.15,-76.53,7.91
911,05/06/2023 23:00:00,17.20,-76.19,7.90
912,05/06/2023 23:15:00,17.22,-75.96,7.90
913,05/06/2023 23:30:00,17.15,-75.61,7.89
914,05/06/2023 23:45:00,17.18,-75.08,7.88
915,05/07/2023 00:00:00,17.22,-74.83,7.88
916,05/07/2023 00:15:00,17.25,-74.64,7.87
917,05/07/2023 00:30:00,17.20,-74.50,7.87
918,05/07/2023 00:45:00,17.20,-74.14,7.86
919,05/07/2023 01:00:00,17.22,-73.88,7.86
920,05/07/2023 01:15:00,17.20,-73.31,7.85
921,05/07/2023 01:30:00,17.22,-73.25,7.85
922,05/07/2023 01:45:00,17.22,-72.83,7.84
923,05/07/2023 02:00:00,17.18,-72.56,7.83
924,05/07/2023 02:15:00,17.18,-72.22,7.83
925,05/07/2023 02:30:00,17.20,-71.96,7.82
926,05/07/2023 02:45:00,17.18,-71.61,7.82
927,05/07/2023 03:00:00,17.20,-71.77,7.82
928,05/07/2023 03:15:00,17.20,-72.05,7.83
929,05/07/2023 03:30:00,17.22,-72.17,7.83
930,05/07/2023 03:45:00,17.25,-72.25,7.83
931,05/07/2023 04:00:00,17.30,-72.22,7.83
932,05/07/2023 04:15:00,17.27,-72.30,7.83
933,05/07/2023 04:30:00,17.22,-72.38,7.83
934,05/07/2023 04:45:00,17.22,-71.96,7.82
935,05/07/2023 05:00:00,17.18,-71.88,7.82
936,05/07/2023 05:15:00,17.18,-71.97,7.82
937,05/07/2023 05:30:00,17.15,-71.94,7.82
938,05/07/2023 05:45:00,17.15,-71.42,7.81
939,05/07/2023 06:00:00,17.15,-71.72,7.82
940,05/07/2023 06:15:00,17.13,-71.60,7.82
941,05/07/2023 06:30:00,17.13,-71.78,7.82
942,05/07/2023 06:45:00,17.13,-71.69,7.82
943,05/07/2023 07:00:00,17.15,-71.53,7.82
944,05/07/2023 07:15:00,17.20,-71.55,7.82
945,05/07/2023 07:30:00,17.25,-71.38,7.81
946,05/07/2023 07:45:00,17.32,-70.94,7.80
947,05/07/2023 08:00:00,17.39,-70.35,7.79
948,05/07/2023 08:15:00,17.39,-70.44,7.79
949,05/07/2023 08:30:00,17.32,-70.25,7.79
950,05/07/2023 08:45:00,17.27,-70.35,7.79
951,05/07/2023 09:00:00,17.22,-71.21,7.81
952,05/07/2023 09:15:00,17.18,-71.28,7.81
953,05/07/2023 09:30:00,17.22,-71.56,7.82
954,05/07/2023 09:45:00,17.11,-71.24,7.81
955,05/07/2023 10:00:00,16.87,-71.19,7.81
956,05/07/2023 10:15:00,16.61,-70.78,7.80
957,05/07/2023 10:30:00,16.32,-71.24,7.81
958,05/07/2023 10:45:00,16.08,-71.36,7.82
959,05/07/2023 11:00:00,15.99,-71.44,7.82
960,05/07/2023 11:15:00,15.94,-70.94,7.81
961,05/07/2023 11:30:00,15.89,-71.41,7.82
962,05/07/2023 11:45:00,15.89,-71.53,7.82
963,05/07/2023 12:00:00,15.87,-71.74,7.82
964,05/07/2023 12:15:00,15.84,-71.74,7.82
965,05/07/2023 12:30:00,15.84,-71.96,7.83
966,05/07/2023 12:45:00,15.84,-71.80,7.82
967,05/07/2023 13:00:00,15.84,-71.86,7.83
968,05/07/2023 13:15:00,15.87,-72.39,7.84
969,05/07/2023 13:30:00,15.87,-72.81,7.84
970,05/07/2023 13:45:00,15.89,-73.08,7.85
971,05/07/2023 14:00:00,15.91,-73.06,7.85
972,05/07/2023 14:15:00,15.94,-73.14,7.85
973,05/07/2023 14:30:00,15.96,-72.75,7.84
974,05/07/2023 14:45:00,15.96,-73.16,7.85
975,05/07/2023 15:00:00,15.99,-73.28,7.85
976,05/07/2023 15:15:00,15.99,-73.21,7.85
977,05/07/2023 15:30:00,15.99,-73.08,7.85
978,05/07/2023 15:45:00,15.99,-73.27,7.85
979,05/07/2023 16:00:00,15.96,-73.27,7.85
980,05/07/2023 16:15:00,15.96,-73.30,7.85
981,05/07/2023 16:30:00,16.03,-73.77,7.86
982,05/07/2023 16:45:00,16.03,-74.02,7.87
983,05/07/2023 17:00:00,16.06,-74.46,7.87
984,05/07/2023 17:15:00,16.08,-74.56,7.88
985,05/07/2023 17:30:00,16.06,-74.63,7.88
986,05/07/2023 17:45:00,16.06,-74.85,7.88
987,05/07/2023 18:00:00,16.08,-74.88,7.88
988,05/07/2023 18:15:00,16.06,-75.27,7.89
989,05/07/2023 18:30:00,16.08,-75.50,7.89
990,05/07/2023 18:45:00,16.13,-75.25,7.89
991,05/07/2023 19:00:00,16.15,-75.36,7.89
992,05/07/2023 19:15:00,16.15,-75.52,7.89
993,05/07/2023 19:30:00,16.20,-75.80,7.90
994,05/07/2023 19:45:00,16.25,-76.06,7.90
995,05/07/2023 20:00:00,16.30,-76.21,7.91
996,05/07/2023 20:15:00,16.39,-76.31,7.91
997,05/07/2023 20:30:00,16.51,-76.61,7.91
