#,Date_time,Temperature,pH_mv,pH
108,4/28/2023 14:30,16.68,-52.3,7.59
109,4/28/2023 14:45,16.7,-52.49,7.59
110,4/28/2023 15:00,16.68,-52.6,7.59
111,4/28/2023 15:15,16.7,-52.75,7.6
112,4/28/2023 15:30,16.65,-52.91,7.6
113,4/28/2023 15:45,16.7,-53.02,7.6
114,4/28/2023 16:00,16.68,-53.45,7.61
115,4/28/2023 16:15,16.7,-53.85,7.62
116,4/28/2023 16:30,16.68,-53.66,7.61
117,4/28/2023 16:45,16.72,-53.92,7.62
118,4/28/2023 17:00,16.7,-54.16,7.62
119,4/28/2023 17:15,16.7,-54.11,7.62
120,4/28/2023 17:30,16.65,-53.95,7.62
121,4/28/2023 17:45,16.7,-53.88,7.62
122,4/28/2023 18:00,16.65,-53.77,7.62
123,4/28/2023 18:15,16.68,-53.88,7.62
124,4/28/2023 18:30,16.68,-54.06,7.62
125,4/28/2023 18:45,16.68,-53.92,7.62
126,4/28/2023 19:00,16.65,-53.92,7.62
127,4/28/2023 19:15,16.68,-54.14,7.62
128,4/28/2023 19:30,16.68,-54.38,7.63
129,4/28/2023 19:45,16.65,-54.33,7.63
130,4/28/2023 20:00,16.65,-54.64,7.63
131,4/28/2023 20:15,16.7,-54.69,7.63
132,4/28/2023 20:30,16.68,-54.94,7.64
133,4/28/2023 20:45,16.7,-55.02,7.64
134,4/28/2023 21:00,16.68,-55.11,7.64
135,4/28/2023 21:15,16.68,-55.14,7.64
136,4/28/2023 21:30,16.68,-55.19,7.64
137,4/28/2023 21:45,16.68,-55.47,7.65
138,4/28/2023 22:00,16.65,-54.7,7.63
139,4/28/2023 22:15,16.65,-54.61,7.63
140,4/28/2023 22:30,16.65,-54.58,7.63
141,4/28/2023 22:45,16.7,-54.74,7.63
142,4/28/2023 23:00,16.7,-54.33,7.63
143,4/28/2023 23:15,16.65,-54.08,7.62
144,4/28/2023 23:30,16.7,-54.05,7.62
145,4/28/2023 23:45,16.7,-53.94,7.62
146,4/29/2023 0:00,16.65,-54.05,7.62
147,4/29/2023 0:15,16.7,-53.53,7.61
148,4/29/2023 0:30,16.65,-53.5,7.61
149,4/29/2023 0:45,16.65,-53.24,7.61
150,4/29/2023 1:00,16.7,-53.22,7.61
151,4/29/2023 1:15,16.65,-52.92,7.6
152,4/29/2023 1:30,16.63,-52.58,7.59
153,4/29/2023 1:45,16.7,-52.72,7.6
154,4/29/2023 2:00,16.65,-52.91,7.6
155,4/29/2023 2:15,16.65,-52.61,7.6
156,4/29/2023 2:30,16.68,-52.44,7.59
157,4/29/2023 2:45,16.68,-52.31,7.59
158,4/29/2023 3:00,16.63,-52.25,7.59
159,4/29/2023 3:15,16.68,-52.05,7.58
160,4/29/2023 3:30,16.68,-52.33,7.59
161,4/29/2023 3:45,16.63,-52.25,7.59
162,4/29/2023 4:00,16.65,-52.06,7.59
163,4/29/2023 4:15,16.68,-51.83,7.58
164,4/29/2023 4:30,16.63,-51.85,7.58
165,4/29/2023 4:45,16.63,-51.56,7.58
166,4/29/2023 5:00,16.68,-51.27,7.57
167,4/29/2023 5:15,16.65,-51.38,7.57
168,4/29/2023 5:30,16.61,-51.3,7.57
169,4/29/2023 5:45,16.65,-51.06,7.57
170,4/29/2023 6:00,16.68,-50.88,7.56
171,4/29/2023 6:15,16.65,-50.97,7.57
172,4/29/2023 6:30,16.65,-50.99,7.57
173,4/29/2023 6:45,16.68,-51.16,7.57
174,4/29/2023 7:00,16.65,-51.19,7.57
175,4/29/2023 7:15,16.68,-51.3,7.57
176,4/29/2023 7:30,16.68,-51.35,7.57
177,4/29/2023 7:45,16.65,-51.52,7.58
178,4/29/2023 8:00,16.65,-51.64,7.58
179,4/29/2023 8:15,16.68,-51.55,7.58
180,4/29/2023 8:30,16.65,-51.61,7.58
181,4/29/2023 8:45,16.68,-51.55,7.58
182,4/29/2023 9:00,16.7,-51.3,7.57
183,4/29/2023 9:15,16.7,-51.08,7.57
184,4/29/2023 9:30,16.75,-50.88,7.56
185,4/29/2023 9:45,16.77,-50.77,7.56
186,4/29/2023 10:00,16.75,-50.85,7.56
187,4/29/2023 10:15,16.77,-51.02,7.57
188,4/29/2023 10:30,16.77,-50.92,7.56
189,4/29/2023 10:45,16.77,-51.03,7.57
190,4/29/2023 11:00,16.8,-51.88,7.58
191,4/29/2023 11:15,16.77,-51.88,7.58
192,4/29/2023 11:30,16.77,-51.58,7.58
193,4/29/2023 11:45,16.77,-51.58,7.58
194,4/29/2023 12:00,16.77,-51.64,7.58
195,4/29/2023 12:15,16.8,-51.39,7.57
196,4/29/2023 12:30,16.82,-51.08,7.57
197,4/29/2023 12:45,16.84,-50.66,7.56
198,4/29/2023 13:00,16.84,-50.5,7.56
199,4/29/2023 13:15,16.82,-50.52,7.56
200,4/29/2023 13:30,16.84,-50.45,7.56
201,4/29/2023 13:45,16.77,-50.75,7.56
202,4/29/2023 14:00,16.75,-51.08,7.57
203,4/29/2023 14:15,16.82,-50.72,7.56
204,4/29/2023 14:30,16.8,-50.45,7.56
205,4/29/2023 14:45,16.77,-50.44,7.56
206,4/29/2023 15:00,16.8,-50.27,7.55
207,4/29/2023 15:15,16.77,-50.25,7.55
208,4/29/2023 15:30,16.75,-50.19,7.55
209,4/29/2023 15:45,16.75,-50.75,7.56
210,4/29/2023 16:00,16.75,-50.86,7.56
211,4/29/2023 16:15,16.7,-51.02,7.57
212,4/29/2023 16:30,16.7,-51.02,7.57
213,4/29/2023 16:45,16.7,-50.97,7.57
214,4/29/2023 17:00,16.7,-51.03,7.57
215,4/29/2023 17:15,16.77,-50.86,7.56
216,4/29/2023 17:30,16.68,-50.88,7.56
217,4/29/2023 17:45,16.72,-50.7,7.56
218,4/29/2023 18:00,16.75,-50.56,7.56
219,4/29/2023 18:15,16.75,-50.55,7.56
220,4/29/2023 18:30,16.72,-50.64,7.56
221,4/29/2023 18:45,16.7,-50.99,7.57
222,4/29/2023 19:00,16.7,-51.1,7.57
223,4/29/2023 19:15,16.7,-51.06,7.57
224,4/29/2023 19:30,16.72,-50.91,7.56
225,4/29/2023 19:45,16.72,-50.8,7.56
226,4/29/2023 20:00,16.72,-50.85,7.56
227,4/29/2023 20:15,16.7,-51.2,7.57
228,4/29/2023 20:30,16.72,-51.33,7.57
229,4/29/2023 20:45,16.68,-51.31,7.57
230,4/29/2023 21:00,16.7,-51.41,7.57
231,4/29/2023 21:15,16.68,-51.22,7.57
232,4/29/2023 21:30,16.68,-51.13,7.57
233,4/29/2023 21:45,16.68,-51.17,7.57
234,4/29/2023 22:00,16.68,-51.11,7.57
235,4/29/2023 22:15,16.68,-50.91,7.56
236,4/29/2023 22:30,16.65,-51.06,7.57
237,4/29/2023 22:45,16.68,-50.69,7.56
238,4/29/2023 23:00,16.68,-50.63,7.56
239,4/29/2023 23:15,16.68,-50.49,7.56
240,4/29/2023 23:30,16.65,-50.28,7.55
241,4/29/2023 23:45,16.65,-50.02,7.55
242,4/30/2023 0:00,16.68,-49.97,7.55
243,4/30/2023 0:15,16.65,-49.88,7.55
244,4/30/2023 0:30,16.68,-49.86,7.55
245,4/30/2023 0:45,16.68,-50.03,7.55
246,4/30/2023 1:00,16.68,-49.95,7.55
247,4/30/2023 1:15,16.7,-49.85,7.54
248,4/30/2023 1:30,16.72,-49.72,7.54
249,4/30/2023 1:45,16.72,-49.61,7.54
250,4/30/2023 2:00,16.75,-49.77,7.54
251,4/30/2023 2:15,16.77,-49.69,7.54
252,4/30/2023 2:30,16.77,-49.38,7.54
253,4/30/2023 2:45,16.8,-49.16,7.53
254,4/30/2023 3:00,16.82,-49.02,7.53
255,4/30/2023 3:15,16.84,-48.78,7.53
256,4/30/2023 3:30,16.87,-48.7,7.52
257,4/30/2023 3:45,16.89,-48.22,7.51
258,4/30/2023 4:00,16.92,-47.78,7.51
259,4/30/2023 4:15,16.89,-47.49,7.5
260,4/30/2023 4:30,16.89,-47.33,7.5
261,4/30/2023 4:45,16.87,-47.28,7.5
262,4/30/2023 5:00,16.84,-47.33,7.5
263,4/30/2023 5:15,16.84,-47.39,7.5
264,4/30/2023 5:30,16.84,-47.56,7.5
265,4/30/2023 5:45,16.8,-47.58,7.5
266,4/30/2023 6:00,16.8,-47.64,7.5
267,4/30/2023 6:15,16.75,-47.78,7.51
268,4/30/2023 6:30,16.72,-47.97,7.51
269,4/30/2023 6:45,16.72,-48.1,7.51
270,4/30/2023 7:00,16.7,-48.19,7.51
271,4/30/2023 7:15,16.65,-48.28,7.52
272,4/30/2023 7:30,16.65,-48.39,7.52
273,4/30/2023 7:45,16.63,-48.41,7.52
274,4/30/2023 8:00,16.61,-48.52,7.52
275,4/30/2023 8:15,16.61,-48.52,7.52
276,4/30/2023 8:30,16.63,-48.55,7.52
277,4/30/2023 8:45,16.63,-48.58,7.52
278,4/30/2023 9:00,16.58,-48.58,7.52
279,4/30/2023 9:15,16.51,-48.61,7.52
280,4/30/2023 9:30,16.46,-48.86,7.53
281,4/30/2023 9:45,16.46,-50.16,7.55
282,4/30/2023 10:00,16.46,-52.03,7.59
283,4/30/2023 10:15,16.46,-53.24,7.61
284,4/30/2023 10:30,16.49,-53.92,7.62
285,4/30/2023 10:45,16.49,-54.56,7.63
286,4/30/2023 11:00,16.49,-54.94,7.64
287,4/30/2023 11:15,16.51,-54.86,7.64
288,4/30/2023 11:30,16.51,-55.24,7.64
289,4/30/2023 11:45,16.51,-55.3,7.64
290,4/30/2023 12:00,16.51,-55.13,7.64
291,4/30/2023 12:15,16.51,-55.1,7.64
292,4/30/2023 12:30,16.51,-54.86,7.64
293,4/30/2023 12:45,16.53,-54.77,7.63
294,4/30/2023 13:00,16.53,-54.67,7.63
295,4/30/2023 13:15,16.58,-54.31,7.63
296,4/30/2023 13:30,16.65,-54.13,7.62
297,4/30/2023 13:45,16.72,-54.08,7.62
298,4/30/2023 14:00,16.8,-54.11,7.62
299,4/30/2023 14:15,16.87,-53.94,7.62
300,4/30/2023 14:30,16.92,-53.86,7.62
301,4/30/2023 14:45,16.99,-53.64,7.61
302,4/30/2023 15:00,17.06,-53.33,7.61
303,4/30/2023 15:15,17.06,-52.67,7.6
304,4/30/2023 15:30,16.94,-51.95,7.58
305,4/30/2023 15:45,16.82,-51.8,7.58
306,4/30/2023 16:00,16.77,-51.67,7.58
307,4/30/2023 16:15,16.75,-51.67,7.58
308,4/30/2023 16:30,16.72,-51.89,7.58
309,4/30/2023 16:45,16.75,-52.08,7.59
310,4/30/2023 17:00,16.75,-52.33,7.59
311,4/30/2023 17:15,16.72,-52.69,7.6
312,4/30/2023 17:30,16.72,-52.94,7.6
313,4/30/2023 17:45,16.72,-53.1,7.6
314,4/30/2023 18:00,16.75,-53.2,7.61
315,4/30/2023 18:15,16.75,-53.55,7.61
316,4/30/2023 18:30,16.77,-53.66,7.61
317,4/30/2023 18:45,16.75,-53.88,7.62
318,4/30/2023 19:00,16.72,-54.08,7.62
319,4/30/2023 19:15,16.72,-54.1,7.62
320,4/30/2023 19:30,16.72,-54.31,7.63
321,4/30/2023 19:45,16.72,-54.52,7.63
322,4/30/2023 20:00,16.72,-54.42,7.63
323,4/30/2023 20:15,16.75,-54.45,7.63
324,4/30/2023 20:30,16.75,-54.53,7.63
325,4/30/2023 20:45,16.77,-54.49,7.63
326,4/30/2023 21:00,16.77,-54.75,7.63
327,4/30/2023 21:15,16.77,-54.83,7.64
328,4/30/2023 21:30,16.8,-54.63,7.63
329,4/30/2023 21:45,16.8,-54.72,7.63
330,4/30/2023 22:00,16.82,-54.78,7.63
331,4/30/2023 22:15,16.82,-54.66,7.63
332,4/30/2023 22:30,16.84,-54.74,7.63
333,4/30/2023 22:45,16.84,-54.77,7.63
334,4/30/2023 23:00,16.87,-54.72,7.63
335,4/30/2023 23:15,16.89,-54.6,7.63
336,4/30/2023 23:30,16.89,-54.63,7.63
337,4/30/2023 23:45,16.89,-54.55,7.63
338,5/1/2023 0:00,16.94,-54.3,7.63
339,5/1/2023 0:15,16.94,-54.33,7.63
340,5/1/2023 0:30,16.94,-54.24,7.62
341,5/1/2023 0:45,16.94,-54.31,7.63
342,5/1/2023 1:00,16.92,-54.3,7.63
343,5/1/2023 1:15,16.92,-54,7.62
344,5/1/2023 1:30,16.92,-53.77,7.62
345,5/1/2023 1:45,16.92,-53.2,7.61
346,5/1/2023 2:00,16.87,-53.61,7.61
347,5/1/2023 2:15,16.92,-53.28,7.61
348,5/1/2023 2:30,16.92,-53.58,7.61
349,5/1/2023 2:45,16.92,-53.63,7.61
350,5/1/2023 3:00,16.89,-53.61,7.61
351,5/1/2023 3:15,16.89,-53.64,7.61
352,5/1/2023 3:30,16.92,-53.47,7.61
353,5/1/2023 3:45,16.92,-53.53,7.61
354,5/1/2023 4:00,16.92,-53.66,7.61
355,5/1/2023 4:15,16.92,-53.64,7.61
356,5/1/2023 4:30,16.94,-53.3,7.61
357,5/1/2023 4:45,16.92,-52.94,7.6
358,5/1/2023 5:00,16.87,-52.61,7.59
359,5/1/2023 5:15,16.82,-52.38,7.59
360,5/1/2023 5:30,16.77,-52.45,7.59
361,5/1/2023 5:45,16.77,-52.55,7.59
362,5/1/2023 6:00,16.8,-52.42,7.59
363,5/1/2023 6:15,16.77,-52.55,7.59
364,5/1/2023 6:30,16.77,-52.72,7.6
365,5/1/2023 6:45,16.77,-52.8,7.6
366,5/1/2023 7:00,16.77,-52.95,7.6
367,5/1/2023 7:15,16.75,-53.22,7.61
368,5/1/2023 7:30,16.75,-52.92,7.6
369,5/1/2023 7:45,16.75,-53.02,7.6
370,5/1/2023 8:00,16.72,-53.36,7.61
371,5/1/2023 8:15,16.75,-53.41,7.61
372,5/1/2023 8:30,16.7,-54.19,7.62
373,5/1/2023 8:45,16.51,-55.92,7.66
374,5/1/2023 9:00,16.51,-56.49,7.67
375,5/1/2023 9:15,16.49,-56.49,7.67
376,5/1/2023 9:30,16.49,-56.53,7.67
377,5/1/2023 9:45,16.49,-56.66,7.67
378,5/1/2023 10:00,16.49,-56.75,7.67
379,5/1/2023 10:15,16.44,-56.8,7.67
380,5/1/2023 10:30,16.42,-56.89,7.67
381,5/1/2023 10:45,16.44,-56.92,7.67
382,5/1/2023 11:00,16.39,-57.02,7.68
383,5/1/2023 11:15,16.37,-57.1,7.68
384,5/1/2023 11:30,16.34,-57.08,7.68
385,5/1/2023 11:45,16.32,-57.08,7.68
386,5/1/2023 12:00,16.32,-57,7.68
387,5/1/2023 12:15,16.3,-57.13,7.68
388,5/1/2023 12:30,16.27,-57.2,7.68
389,5/1/2023 12:45,16.25,-57.24,7.68
390,5/1/2023 13:00,16.27,-57.24,7.68
391,5/1/2023 13:15,16.27,-57.19,7.68
392,5/1/2023 13:30,16.3,-57.13,7.68
393,5/1/2023 13:45,16.34,-57.06,7.68
394,5/1/2023 14:00,16.39,-56.95,7.67
395,5/1/2023 14:15,16.51,-56.83,7.67
396,5/1/2023 14:30,16.65,-56.69,7.67
397,5/1/2023 14:45,16.72,-56.58,7.67
398,5/1/2023 15:00,16.75,-56.38,7.66
399,5/1/2023 15:15,16.82,-56.03,7.66
400,5/1/2023 15:30,16.96,-55.58,7.65
401,5/1/2023 15:45,17.06,-55.05,7.64
402,5/1/2023 16:00,16.92,-54.63,7.63
403,5/1/2023 16:15,16.68,-53.45,7.61
404,5/1/2023 16:30,16.63,-52.89,7.6
405,5/1/2023 16:45,16.63,-53.17,7.61
406,5/1/2023 17:00,16.63,-53.92,7.62
407,5/1/2023 17:15,16.63,-54.63,7.63
408,5/1/2023 17:30,16.65,-55.36,7.65
409,5/1/2023 17:45,16.68,-56.05,7.66
410,5/1/2023 18:00,16.65,-56.67,7.67
411,5/1/2023 18:15,16.65,-57.13,7.68
412,5/1/2023 18:30,16.63,-57.41,7.68
413,5/1/2023 18:45,16.65,-57.47,7.68
414,5/1/2023 19:00,16.68,-57.56,7.69
415,5/1/2023 19:15,16.7,-57.66,7.69
416,5/1/2023 19:30,16.63,-57.74,7.69
417,5/1/2023 19:45,16.63,-57.72,7.69
418,5/1/2023 20:00,16.7,-57.77,7.69
419,5/1/2023 20:15,16.72,-57.75,7.69
420,5/1/2023 20:30,16.68,-57.81,7.69
421,5/1/2023 20:45,16.63,-57.86,7.69
422,5/1/2023 21:00,16.72,-57.83,7.69
423,5/1/2023 21:15,16.7,-57.91,7.69
424,5/1/2023 21:30,16.65,-57.99,7.69
425,5/1/2023 21:45,16.75,-57.92,7.69
426,5/1/2023 22:00,16.63,-58.06,7.69
427,5/1/2023 22:15,16.68,-58.11,7.7
428,5/1/2023 22:30,16.7,-58.19,7.7
429,5/1/2023 22:45,16.65,-58.2,7.7
430,5/1/2023 23:00,16.75,-58.25,7.7
431,5/1/2023 23:15,16.68,-58.36,7.7
432,5/1/2023 23:30,16.7,-58.31,7.7
433,5/1/2023 23:45,16.8,-58.3,7.7
434,5/2/2023 0:00,16.75,-58.36,7.7
435,5/2/2023 0:15,16.68,-58.27,7.7
436,5/2/2023 0:30,16.8,-58.2,7.7
437,5/2/2023 0:45,16.8,-58.17,7.7
438,5/2/2023 1:00,16.7,-58.11,7.7
439,5/2/2023 1:15,16.77,-57.99,7.69
440,5/2/2023 1:30,16.82,-57.91,7.69
441,5/2/2023 1:45,16.75,-57.81,7.69
442,5/2/2023 2:00,16.75,-57.53,7.68
443,5/2/2023 2:15,16.84,-57.33,7.68
444,5/2/2023 2:30,16.82,-57.22,7.68
445,5/2/2023 2:45,16.77,-57.08,7.68
446,5/2/2023 3:00,16.84,-56.94,7.67
447,5/2/2023 3:15,16.89,-56.85,7.67
448,5/2/2023 3:30,16.84,-56.8,7.67
449,5/2/2023 3:45,16.82,-56.61,7.67
450,5/2/2023 4:00,16.87,-56.42,7.66
451,5/2/2023 4:15,16.89,-56.24,7.66
452,5/2/2023 4:30,16.84,-56.1,7.66
453,5/2/2023 4:45,16.99,-55.44,7.65
454,5/2/2023 5:00,16.89,-54.94,7.64
455,5/2/2023 5:15,17.01,-54.58,7.63
456,5/2/2023 5:30,16.96,-54.45,7.63
457,5/2/2023 5:45,17.03,-54.3,7.63
458,5/2/2023 6:00,17.01,-54.25,7.62
459,5/2/2023 6:15,17.01,-54.36,7.63
460,5/2/2023 6:30,17.03,-54.31,7.63
461,5/2/2023 6:45,17.08,-54.39,7.63
462,5/2/2023 7:00,16.99,-54.63,7.63
463,5/2/2023 7:15,17.01,-54.7,7.63
464,5/2/2023 7:30,17.08,-54.69,7.63
465,5/2/2023 7:45,17.06,-54.92,7.64
466,5/2/2023 8:00,17.03,-55.1,7.64
467,5/2/2023 8:15,17.03,-55.14,7.64
468,5/2/2023 8:30,17.03,-55.39,7.64
469,5/2/2023 8:45,17.06,-55.64,7.65
470,5/2/2023 9:00,16.96,-55.8,7.65
471,5/2/2023 9:15,16.84,-55.83,7.65
472,5/2/2023 9:30,16.87,-55.61,7.65
473,5/2/2023 9:45,16.89,-55.38,7.64
474,5/2/2023 10:00,16.84,-55.33,7.64
475,5/2/2023 10:15,16.84,-55.31,7.64
476,5/2/2023 10:30,16.82,-55.17,7.64
477,5/2/2023 10:45,16.77,-55.19,7.64
478,5/2/2023 11:00,16.77,-55.16,7.64
479,5/2/2023 11:15,16.75,-55.22,7.64
480,5/2/2023 11:30,16.7,-55.38,7.65
481,5/2/2023 11:45,16.68,-55.5,7.65
482,5/2/2023 12:00,16.65,-55.58,7.65
483,5/2/2023 12:15,16.63,-55.69,7.65
484,5/2/2023 12:30,16.61,-53.11,7.6
485,5/2/2023 12:45,16.61,-51.5,7.58
486,5/2/2023 13:00,16.56,-50.78,7.56
487,5/2/2023 13:15,16.56,-50.5,7.56
488,5/2/2023 13:30,16.56,-50.47,7.56
489,5/2/2023 13:45,16.56,-50.52,7.56
490,5/2/2023 14:00,16.56,-50.5,7.56
491,5/2/2023 14:15,16.58,-50.44,7.56
492,5/2/2023 14:30,16.61,-50.39,7.55
493,5/2/2023 14:45,16.61,-50.3,7.55
494,5/2/2023 15:00,16.63,-50.28,7.55
495,5/2/2023 15:15,16.63,-50.19,7.55
496,5/2/2023 15:30,16.61,-50.05,7.55
497,5/2/2023 15:45,16.63,-49.77,7.54
498,5/2/2023 16:00,16.68,-49.61,7.54
499,5/2/2023 16:15,16.7,-49.45,7.54
500,5/2/2023 16:30,16.7,-49.36,7.54
501,5/2/2023 16:45,16.72,-49.39,7.54
502,5/2/2023 17:00,16.82,-49.33,7.54
503,5/2/2023 17:15,16.94,-49.03,7.53
504,5/2/2023 17:30,17.03,-48.49,7.52
505,5/2/2023 17:45,17.13,-48.08,7.51
506,5/2/2023 18:00,17.2,-47.74,7.51
507,5/2/2023 18:15,17.2,-47.69,7.5
508,5/2/2023 18:30,17.2,-47.78,7.51
509,5/2/2023 18:45,17.2,-47.81,7.51
510,5/2/2023 19:00,17.11,-47.99,7.51
511,5/2/2023 19:15,17.03,-48.25,7.52
512,5/2/2023 19:30,16.99,-48.38,7.52
513,5/2/2023 19:45,16.94,-48.58,7.52
514,5/2/2023 20:00,16.96,-48.88,7.53
515,5/2/2023 20:15,17.01,-49.05,7.53
516,5/2/2023 20:30,16.99,-49.19,7.53
517,5/2/2023 20:45,16.96,-49.44,7.54
518,5/2/2023 21:00,16.94,-49.58,7.54
519,5/2/2023 21:15,16.89,-49.7,7.54
520,5/2/2023 21:30,16.84,-49.91,7.55
521,5/2/2023 21:45,16.8,-50.1,7.55
522,5/2/2023 22:00,16.72,-50.17,7.55
523,5/2/2023 22:15,16.65,-50.38,7.55
524,5/2/2023 22:30,16.63,-50.42,7.56
525,5/2/2023 22:45,16.58,-50.5,7.56
526,5/2/2023 23:00,16.51,-50.69,7.56
527,5/2/2023 23:15,16.49,-50.77,7.56
528,5/2/2023 23:30,16.42,-50.81,7.56
529,5/2/2023 23:45,16.37,-50.92,7.56
530,5/3/2023 0:00,16.32,-50.95,7.57
531,5/3/2023 0:15,16.27,-51.05,7.57
532,5/3/2023 0:30,16.22,-50.99,7.57
533,5/3/2023 0:45,16.2,-51.02,7.57
534,5/3/2023 1:00,16.18,-50.95,7.57
535,5/3/2023 1:15,16.15,-50.92,7.57
536,5/3/2023 1:30,16.13,-50.95,7.57
537,5/3/2023 1:45,16.11,-50.89,7.56
