"","Airradians.TranscriptID","S1","S19","S20","S21","S2","S3","S22","S23","S5","S6","S7","S8","S9","S25","S15","S26","S16","S27","S17","S28","S29","S30","S31","S33","S34","S35","S18"
"11","evm.model.Contig219.72",10.1293670916116,10.1710712038443,10.3571775894458,10.3554835910022,10.3639654809993,10.1015432688584,9.48935821745141,10.1846299688536,10.1580709714973,10.2173395879559,10.487019901708,10.1241290211681,10.2462191129222,10.2035868995598,10.3332723183591,10.3575992708169,10.4589115930845,10.3236639221783,10.0663422857,10.3613926393443,10.1189512617385,10.1588175801708,9.9474581860138,10.0663963435456,10.2665477692804,10.330954918905,10.1843215913416
"12","evm.model.Contig142.48_evm.model.Contig142.49",10.4809242682663,10.4954792139586,10.4707057374326,10.3485591181529,10.1471066239714,10.5154412231052,10.5620092266043,10.3451227744498,10.1436216478942,10.4771944494605,10.4358195237725,10.4275802503475,10.203353111789,10.6170017297117,10.6692511843079,10.4492784290117,10.4842666953782,10.0581549404109,10.2639948626799,10.5618113979158,10.2645489236959,10.5277695755997,10.4064672270887,10.6460907458268,10.594968289088,10.4753982589186,10.0984453767215
"13","evm.model.Contig115.61",11.7336184587775,11.6153820825532,11.5024267903058,11.852974422031,11.6136405311423,11.5331144574803,11.4992057085661,11.3704739548823,11.4574910016665,11.6279433305024,11.2719215663676,11.8332792087465,11.6915003601721,11.6444350486339,11.9131902070062,11.5532999766838,11.5423730219688,11.3382922467815,11.5150369134599,11.7546522321997,11.6469193483844,11.6576108677652,11.6078469673306,11.8242482791292,11.480452874624,11.5875346337067,11.2676664792107
"14","evm.model.Contig115.62",10.0636858612953,10.2059648844097,10.0105265940889,10.0729970960098,9.48935821745141,10.1795966858445,10.0777915542331,9.97389391638118,9.87773142766316,9.86954062728008,9.75428320705613,9.91852228285686,9.8512268660243,10.044374161876,9.72844157694734,9.89852374928297,10.0728414547617,9.79479507380928,9.74096375670198,10.2209736066028,10.0315626976383,9.99356814322299,10.0433016740346,10.1174898346309,9.90593598505639,10.087618103814,9.85837866598595
"15","evm.model.Contig115.64",10.3128705223722,10.3806931624726,10.0083915631654,10.5328978828242,10.4056167194559,10.2491470328445,9.48935821745141,10.3641887458583,9.48935821745141,10.4202309820897,10.4157824611236,10.4354939832268,10.6494062322701,10.4291885538778,10.4270397284988,10.3489790990448,9.87901479197535,10.4581250453028,9.90469137375035,10.4776614912081,10.3355422802216,10.4129204152164,10.5591700784209,10.6583469138898,10.0997261098235,10.3337058675461,10.4428096888885
"16","evm.model.Contig115.66",10.4608650041769,10.4476193803625,10.4118994695433,10.135484325418,10.4164709786067,10.2626261329868,10.3465441415068,10.3884401767057,10.2653882236499,10.4829735598297,10.3777137852187,10.3438613212325,10.3354017874169,10.3925747771117,10.2661644291179,10.3842851643464,10.3426841235905,10.4634511294945,10.5919307881315,10.2768680528499,10.2853504558453,10.3329896007372,10.4911348725814,10.2422276788773,10.5060356794463,10.3725256414507,10.4127100028158
"17","evm.model.Contig117.22",9.94832731420975,10.1015580068842,10.2711620134235,10.1811821471317,9.99647656552253,10.1441035767705,9.98208737431945,10.0231126541544,10.2932091110378,10.1554361339692,10.2379754797357,10.0704828330409,10.2828411903929,10.2552676418849,10.1710476583227,10.2215821093053,9.86064080654582,10.1922284527002,10.0830020112556,9.96846669989842,10.1464820760569,9.9855366403451,10.11078989332,9.9321564562556,9.97177712480585,10.0836186336439,10.0410318142079
"18","evm.model.Contig117.20",10.2743954793618,10.6539749583876,10.7299061245635,10.4527133781655,10.3286266667784,10.5000480184708,10.4797232586568,10.7303466272494,10.8081840135898,10.4140013576922,10.630205990053,10.4933226472793,10.4088348890902,10.2018519748401,10.2916091516125,10.7000142042464,10.3703474227028,10.6152401655967,10.7047398731685,10.3857349169998,10.4703173713579,10.626178579692,9.98924458911236,10.4256802201027,10.5021310035699,10.4742453376918,10.752806726149
"19","evm.model.Contig1304.11",11.1630553889095,11.2808908724257,11.3400585216574,11.4371971128403,11.2775195696425,11.284180791251,11.3584227694903,11.240796468749,11.3152977482618,11.1405735776669,11.22989862291,11.3315162398568,11.36516215544,11.3579319345604,11.3634093688842,11.1614658570347,11.3119482700492,11.0945861192607,11.1798357666048,11.3712295991217,11.1779289424274,11.4430529477363,11.2604462993681,11.4999971989983,11.2225773699828,11.2197074463406,11.1945598268177
"20","evm.model.Contig1304.19",10.5676940303686,10.7027706959321,10.6165830693839,10.5467224416631,10.7501820831272,10.6577081547578,10.5974021825399,10.6407979165118,10.6268903956532,10.6373134113755,10.5235158546465,10.5321794357991,10.596929888945,10.6809998230684,10.5220027778651,10.6223301334839,10.6126082180503,10.647837810743,10.4293288780185,10.4215864371659,10.5586580137325,10.6119570584051,10.5981360180003,10.6475407789954,10.6397806320138,10.5744381612024,10.6378833779782
"21","evm.model.Contig1304.18",10.7302689274846,9.96205642018375,10.1438097776055,10.5002611332907,10.8817216517244,10.7398033245961,10.8591969878421,10.4558193635963,10.6927033544667,10.6114512784076,11.0005400506253,10.3750269198948,10.8442079381568,10.5790081988242,10.7324819170086,10.8848767360573,10.9260623696279,10.5730707193699,10.8972305978788,10.4572303856072,10.9074907597504,10.3080933830924,11.0695770538062,10.7577460659605,10.5303711222547,10.4649655107814,10.2452375077483
"22","evm.model.Contig1111.8",10.2517028018692,10.5840172927428,10.5277260103876,10.279401791128,10.6039107177902,9.48935821745141,10.0280499839936,10.5547729780214,10.3200078899184,9.48935821745141,10.3149893630588,10.6155347405549,10.2695677471996,10.2455643542747,10.7041398614763,10.6254773074073,10.5549749692893,10.483391944018,9.48935821745141,10.6292705263978,10.576092741245,10.476770902071,10.4684558337401,10.6068376466285,10.6652524660325,9.48935821745141,10.2215299966321
"23","evm.model.Contig107.27.1",10.2622669294668,10.2480409060536,10.5196592525815,10.6770491971867,10.2694936644493,10.427919884455,10.3630237202885,10.6554405572438,10.4932072729229,10.5182463233677,10.5978265504727,10.4572608341476,10.1642624222738,10.2471909828752,10.3247820333929,10.5072118051822,10.3970694258529,11.0403727587457,10.6270592720436,10.4229342692397,10.3814200626248,10.4533930759397,10.3934879342098,10.3944352023979,10.4399304073269,10.3540280864797,10.337273368654
"24","evm.model.Contig6.202",11.0883955301243,11.0560432446616,11.0100740012667,11.2498963861411,10.9661680187147,10.9776793596777,11.0656854405099,11.0739831955409,10.9756399380982,11.1830953377478,11.0690636777668,11.3254659603241,11.1450845153683,11.1068574286351,11.2917610733511,11.0446398702568,11.2564853974532,11.0675069602926,11.0657735653937,11.2263102636893,11.1995100946489,11.2416686052168,10.9892902995268,11.3667849724503,11.0811907029014,11.1234853774917,10.9898601076401
"25","evm.model.Contig115.126.1",9.75508723072373,9.96205642018375,10.1764511417834,9.94128791947138,9.78141754994452,9.48935821745141,9.76401405209646,9.89987393391897,9.78172276146185,9.48935821745141,9.48935821745141,10.0758158507544,9.48935821745141,9.48935821745141,9.48935821745141,10.0503080392068,9.88258420148042,10.082438883828,9.48935821745141,9.48935821745141,9.88259599280006,9.89625283527695,9.48935821745141,10.0679672040049,9.89213716563147,10.0610934859997,10.0525519312536
"26","evm.model.Contig134.24",11.0744929138511,11.2099039861125,11.1786780136293,11.1577110597965,11.112718320339,11.391245556163,11.1702247577104,11.1854247040667,11.0637670708211,11.148144978137,11.1895206623412,10.9519829128273,11.0845075473875,11.315428842594,11.177511947682,11.235966392671,11.0185583370945,11.2476415095402,11.1590230671311,11.1275405532172,11.1408781471677,11.0970165186897,11.202581113322,11.1168570362604,11.2771424001331,11.1923414651375,11.2775118038995
"27","evm.model.Contig134.27",10.1982208559667,10.2515805518196,10.2298762114228,10.0937384715769,9.93672809681931,10.0739138201843,10.1615223268317,10.1657164662678,9.77028982067953,10.3247541699733,10.1868399899451,10.1314056191185,10.0699234147025,10.0665638414296,10.4255383463471,10.0410714374025,10.2241059241637,10.0246504270519,10.2431297311066,10.0657907768087,10.1154192150547,10.0392018692456,10.081265631518,10.2516329087806,10.3526276429985,10.1552851626719,9.87222909705064
"28","evm.model.Contig134.26",11.3815669742079,11.2998279781282,11.2000692735259,10.825504902588,11.1415707151759,11.2589901556266,11.0195915155245,11.0809641985308,11.5309814564411,11.1616522976542,10.9694432370676,11.1243654237818,10.8630895902847,11.0697936537785,10.8249018493943,11.0655214418543,11.3713485357743,11.213114582988,11.4280160123354,10.9951699121408,11.01335440182,11.2002805076319,11.3255336241183,11.1055909933083,11.3166714528742,11.1607855459873,11.3116392864955
"29","evm.model.Contig134.21",10.1747665226774,10.1169895750255,10.0669759924051,10.2580980094338,10.3946150524192,10.2173142787757,10.3245776199312,10.1599306707772,10.2105996536169,10.0421297943277,10.2028230457404,10.2335615521825,10.3527067453257,10.1263381704494,10.2493132265688,10.1696172963679,10.1332296494232,10.1625820071458,10.1277206886623,10.1031933075941,10.1397157861878,10.0922876146722,10.1046988474887,10.165838129173,10.0055236601834,10.3685985508469,10.0479737989223
"30","evm.model.Contig134.28",10.4554349755187,10.5757799529043,10.7927920336682,10.6734602252267,10.490135964902,10.3351630218649,10.2333925304825,10.5454782423089,10.6840993720897,10.5292410139772,10.4537714054131,10.5502988497651,10.5865933102032,10.3939113183516,10.6318729463692,10.5330587112039,10.3473639065098,10.5617457704825,10.3381942634426,10.762685727561,10.5950846353809,10.6655308360118,10.275178581577,10.4682348370697,10.5866932487854,10.403261658098,10.4975510992275
"31","evm.model.Contig104.100",14.2683033643536,14.4130676657636,14.8343845530744,14.857406067522,14.6799583352505,14.3840356536854,14.3954384376932,14.4033397365905,14.5116522933753,14.6234180527995,14.8675823959626,14.5879329747688,14.8116309152379,14.3907209027903,14.117935037484,14.3917178117186,14.2654381252498,14.7073047264331,14.5727454874734,14.6887159469982,14.6902793899926,14.3252857968109,14.457195610777,14.1306314748285,14.3975806079671,14.5922682639751,14.6608596200219
"32","evm.model.Contig104.101",12.1336732855011,12.1940474075873,12.0586901115391,11.8609319339704,12.0530611561765,11.9629555385682,11.9707041821641,12.1922140243481,12.2329668716187,12.2150459771881,12.0426677858769,12.163373405482,12.0261821074649,12.0883891031747,12.1774428514294,12.1706270677345,12.2809117999844,12.1050329763687,12.1766600681345,11.9308292356555,12.0142641232154,11.9363437074625,12.1442900446715,12.1457789828592,12.1354530338696,12.133052484604,12.1075102383895
"33","evm.model.Contig104.106",10.9319379856608,11.1253691975524,10.9245193737575,10.6889181952874,10.900441470812,10.8643846996399,10.8658587912295,10.7937387614622,10.929812165235,10.7321544971913,10.8080577298434,10.8398657846696,10.8043607355879,10.8773960000889,10.8189906560586,10.9168411291193,11.0076979263784,10.9399299597891,10.8387138277529,10.8046860602854,10.8413204857492,10.7503542992772,10.9226209291532,10.8729517409527,10.94535351997,10.9060401672406,10.7986758887119
"34","evm.model.Contig104.108",11.7674443195452,11.8958778068751,12.0333625385109,11.289015321142,11.6410498432713,12.0569547990826,11.8279446156053,11.7060458705943,11.778001648355,11.9634255769551,11.6012360750858,11.5169065211698,11.6049570484729,11.8811866270484,11.834671944469,12.0422977195461,11.7585988553175,11.9981126006549,11.6569904030499,11.7250959004643,11.887141389999,12.0104668040922,11.9800466451368,12.0029592580505,11.9337487758096,11.9641241106149,12.0221409941791
"35","evm.model.Contig104.109",10.7282432329413,11.0575307631419,10.9713523881908,11.08333201855,10.3058957987309,10.7837139035655,10.8553714917539,11.1016582292087,10.8727797585959,10.9907817681354,10.851532188002,10.9056205482871,10.7854442474049,10.8932640653347,10.9516812954316,10.8527717704401,10.9824741010505,11.1098610443311,10.995423788568,10.8019982861041,10.7306844256463,11.101187415789,10.7513773468866,11.1559087322089,11.1667961750578,10.9517477013834,11.0239831168417
"36","evm.model.Contig246.21",10.2264099104203,10.1809541368308,10.1537825553587,10.3537582785132,10.4009200825501,10.2549555339653,10.2275280868201,10.2569618685862,10.2932091110378,10.1796207337162,10.1185421396788,10.3934815165022,10.2865890699262,10.3153144956937,10.2416913982394,9.95485894209272,10.2259476956389,10.087895499353,10.2473529287291,10.454641563162,10.4098133348953,9.98822874625442,10.2585168958408,10.3045038535794,10.1541011061369,10.4364989134929,10.2729779564156
"37","evm.model.Contig641.44.9",11.7401080186053,11.5055210450311,11.45333148347,11.83332100748,11.7204610687187,11.0079047175538,11.5630884264744,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,11.4113763550418,11.6785534040562,11.631274497643,11.5185195473022,9.48935821745141,11.6319920856767,11.3336353061406,9.48935821745141,11.7234343118354,11.5706135973327,11.6835061384158,11.5686419332366,11.9256205013314,11.5863244356369,11.4811838715097,9.48935821745141
"38","evm.model.Contig140.51",9.99171481688268,9.94413582517865,10.0210676512703,9.48935821745141,9.48935821745141,9.48935821745141,10.2176399999427,10.5954661319336,10.2990342081197,9.48935821745141,10.189147388596,10.0258104375785,9.48935821745141,9.48935821745141,9.48935821745141,9.48935821745141,10.6722824630964,10.0676220731233,10.0283868381752,9.48935821745141,9.48935821745141,9.93720454043959,10.157401815552,9.89761126959407,10.29242616514,9.48935821745141,10.4866349605603
"39","evm.model.Contig363.24",10.6480233887782,11.3456394915807,10.2529558300188,10.7550922172187,10.7186460768709,11.2672173424538,11.143098058378,10.8846147342537,10.9249271289046,10.6421607421776,10.8190959744722,10.7631324365931,10.6805064557717,11.1553463222872,11.2726791736828,10.6941786197019,11.3707741490809,10.6152401655967,10.6596519941436,11.0664363005242,10.5388852732112,11.0949254447892,11.1393914499942,11.3522665522347,11.1466729291008,10.4696180455169,11.4138794166796
"40","evm.model.Contig246.27",10.2096397803011,10.2533436657711,10.3036048256772,10.1378511157319,10.1669907394176,10.2925083852818,10.2966294882509,10.1157536361215,10.1187516962078,10.1279332104592,9.95053324619844,10.1954833486619,9.97194117499538,10.1948661896459,9.9269766988343,10.0638709309742,10.2091876532954,10.2336090629084,9.92782576040955,10.1541733469986,10.1028869526428,10.1743769558516,10.2175925394318,10.0663963435456,10.2060102928813,10.2432523305292,10.1389836288792
"41","evm.model.Contig271.58.1",9.48935821745141,10.2775754668039,10.4599213723188,10.6565342267951,10.3269023917828,9.48935821745141,9.48935821745141,9.83663991648656,10.4825181066023,9.48935821745141,10.2935284768344,10.4033710238193,10.3527067453257,10.2439339030425,9.48935821745141,10.3590266897696,10.371855861733,10.3374469043661,10.6824554052387,10.0256397437102,10.2867160616957,9.48935821745141,10.1915273780735,10.3012420169097,10.29242616514,10.3071566490919,10.0748791867787
"42","evm.model.Contig290.5.1",10.2077502448133,10.1670746741205,10.1003865562769,10.3019449867747,9.94670013651415,9.80818671958536,9.48935821745141,10.1637937776264,9.48935821745141,10.2888678192059,9.48935821745141,10.1619701216025,10.162019036411,10.2988741163481,10.3040044486043,9.96038528006984,10.2875107065224,9.89148595096187,9.48935821745141,10.2503271581362,9.88259599280006,10.1858019203898,10.1875269035578,10.5196485862525,10.3696459439344,10.2243310420482,9.48935821745141
"43","evm.model.Contig176.58.2",10.5334970408044,10.1320282376761,10.3180077776158,10.5737531118063,10.3147204908568,10.1255617964007,10.3791624905081,10.3316407992339,10.331204694402,10.3369180127824,10.3339770940676,10.3561302169636,10.4214898086644,10.46913894339,10.6222956479896,10.2452912341617,10.5011942409555,10.1414633746413,9.85842249064903,10.3814933771702,10.3680605013442,10.2383866300366,10.4172896074188,10.4735160676861,10.2098367888494,10.2751739731936,9.95482539466658
"44","evm.model.Contig627.14",10.2587631629568,10.1362566960078,10.1700569897194,10.1495493875237,10.100444443552,9.91855734255758,10.1416613211528,10.2030053076796,10.1136510765888,9.75570430889302,10.1287768912823,10.1503932256132,10.1367921282483,10.0899784713085,10.1245958295319,10.0878979111709,9.94192901975091,10.2058115780724,9.88434902074733,10.1095465408243,10.1345913598244,10.0040741667893,10.2020770649845,10.071095526654,9.86674471767618,10.2065097920673,10.2300916656382
"45","evm.model.Contig627.16",9.48935821745141,9.48935821745141,9.82544210587709,9.89775029440899,10.0628028138532,9.78831322210703,9.8848315893632,9.96563864987851,9.48935821745141,9.48935821745141,9.48935821745141,10.1457012761214,9.48935821745141,9.87484584731657,9.89525844161545,9.87899371070061,9.8568532419569,9.72043115268457,9.48935821745141,9.48935821745141,9.72825938627923,9.93720454043959,9.87236122346765,9.91953660533416,10.0717094971989,10.0856219108637,9.75561321042524
"46","evm.model.Contig627.13",10.2761114123085,10.1690760904694,10.1319658367624,9.93433628127715,10.2713580502019,9.95917925247153,10.0084635038857,10.2084191939454,10.2105996536169,10.0282958348571,9.81614932260119,10.011027502126,9.48935821745141,10.2274135100862,10.3549144816838,10.1390300723769,10.2332653020112,10.1126930500624,9.48935821745141,9.90952016583744,10.132873548014,10.1988811022816,10.1077523236392,10.1684899619427,9.98043983482991,9.96737753056832,10.253510750571
"47","evm.model.Contig627.18",10.1462643127382,10.1710712038443,9.86639120072993,10.118651076078,10.0023466058374,10.091651177408,10.2314433104877,10.2636266026474,9.89011743229212,10.2173395879559,9.48935821745141,10.1665415787057,9.48935821745141,10.1587578103439,10.2002164788351,9.9079385274301,10.1783017838969,9.86894604321121,10.0003796976608,10.0725753359294,10.0190444194365,10.1568453089937,9.97768393189248,10.1905964812799,10.3025244106274,10.1072054206302,9.48935821745141
"48","evm.model.Contig416.33",10.5133535942007,10.5070400744195,11.2304231205608,10.4511838857008,10.5761356037299,10.5346522495918,10.8957970416408,10.8779575983965,10.6704242294043,9.48935821745141,10.9433389439537,10.6956563107388,10.4658076292361,10.4227696523336,9.48935821745141,10.6149457196836,11.0595031074238,10.4131228572901,10.8235676630319,10.515919419966,10.4144499885183,10.6789851046437,11.0001139808595,10.5954248579118,10.6964451432024,10.3854766001262,10.5376054184091
"49","evm.model.Contig416.37",10.5146260770445,10.625265575536,10.8506330822031,10.8580093701582,10.6101093603701,10.9312039734283,10.6469224419192,10.7681106640455,10.6791487133568,10.7165942430587,11.0280834479264,10.4903745980807,10.8422007392141,10.3255906744966,10.1857964734148,10.683389399266,10.3867838988989,10.7155807201603,10.5173770452115,10.5686691171339,10.7100468878738,10.5691007395395,10.2971893741106,10.5483086949731,10.6542604149397,10.6429584415533,10.5659521744533
"50","evm.model.Contig364.31",10.4063505549761,10.4462506326298,10.3596373335508,10.2134325557988,10.2951651109057,10.1945234180946,9.91396192841757,10.1442341091145,10.2084016638438,10.1924363971434,9.48935821745141,10.2831751701387,10.0429890375586,10.2727165377186,10.2202847586723,9.48935821745141,10.6205577855387,9.9931512001951,9.48935821745141,9.48935821745141,10.3992829963195,10.6758967193011,10.4442110082096,10.7896498806999,10.4142816310884,9.91103813842913,9.48935821745141
"51","evm.model.Contig364.32",10.8422910509428,10.7794479324796,10.6514639698285,10.8659824805836,10.7682220789756,10.8157138778142,10.6314992510614,10.8423121574258,10.7703719817812,10.8358954239936,10.7580429392286,10.6704893006695,10.8462113438773,10.6761498389133,10.5497572114705,10.7058155497979,10.5622292966713,10.7066503558025,10.8652333680154,10.6576541563731,10.6146174968534,11.0442990704701,10.8260290112953,10.7782783208632,10.7038283510558,10.6088272712894,10.3716950905204
"52","evm.model.Contig364.34",10.5031068618856,10.4055404390814,10.6018926179003,10.873896618885,10.4241366528287,10.5400659020121,10.3886898912814,10.2619663124588,10.2814172651064,10.1464050186132,10.6222147812243,10.3205400766165,10.716340961777,10.2018519748401,10.547150618886,10.4220532723471,10.5011942409555,10.5219463700968,10.5007777606402,10.7920832032305,10.6454092769215,10.7493970667838,10.4748665953309,10.6907545060137,10.5227583091186,10.3580289702119,9.48935821745141
"53","evm.model.Contig364.36",12.7803950596693,12.5120634355242,13.0369602367722,12.5971422293794,12.9217335138808,12.8442724572201,12.9736029433842,12.3614082455765,12.7862121007597,12.6233544861287,13.3501499199503,12.5900903874844,12.9373739985799,12.7151124656969,12.5582796695271,12.6020098154281,12.5323699653798,12.8610264922505,12.8411025657297,12.7673062560708,12.9380957525115,12.6007251533175,13.1129019230869,12.4313600558159,12.6724797604579,12.8515374314835,12.7096783900336
"54","evm.model.Contig364.38",11.7064508454654,11.579468154563,11.4049464555865,11.5072247304216,11.4208565917231,11.4193522570751,11.6021030524558,11.8030329314144,11.2948076897525,11.6361316675429,11.5318318543852,11.8001542224562,11.4729265710536,11.6786204307781,11.7095917880381,11.4015401403698,11.6441051723882,11.1469252198008,11.4351247292892,11.4604010959724,11.4694746224375,11.5605462230439,11.4588207816668,11.6261802111659,11.7385976539075,11.7024415528036,11.2086861794714
"55","evm.model.Contig625.12",10.3030267638037,10.1710712038443,10.1336720444623,10.1448968249303,10.2933613007951,10.2049801672125,10.1932940617755,10.182763555844,10.3274908671279,10.1796207337162,10.3777137852187,10.2831751701387,10.1104708431213,10.1587578103439,10.1857964734148,10.2857233827881,10.1783017838969,10.1689388852019,10.230302729822,10.0814940700426,10.2445671788919,9.99884935228238,10.2500361897194,10.0940148269153,10.1541011061369,10.2509854005576,9.88228945310689
"56","evm.model.Contig648.6",9.91359573838684,9.99593465811561,9.83206705345418,10.02031776771,9.8157518104476,9.92209286141759,10.0307876489262,9.98467911923078,9.7040642394982,9.88912995574597,9.97487581447208,10.0169925888321,9.83364941496767,9.87484584731657,10.0159843037661,10.022094418748,9.96294671808614,9.88873972908562,9.97743791120819,10.0329513517703,10.0105242599678,9.99090583404604,9.82703801357634,10.0488104306803,9.98612790119991,10.0526672111236,9.84397550207565
"57","evm.model.Contig1120.11",11.2656675176383,11.141383867201,11.0773112513041,10.9145189385156,10.991232835912,11.0331831563262,11.0465035361421,11.3110834739432,10.7827573831512,11.1983854132778,11.2778078755293,11.0896034754479,11.2667050556188,11.463365978955,11.0430647198129,11.0921134742356,10.8630373887525,11.0599034194811,11.1549783774341,11.3458148841758,11.138065988784,11.1292962350142,11.1206294467379,11.1463805191325,10.9806760433987,11.2574406895437,11.290706716315
"58","evm.model.Contig1120.10",10.1982208559667,10.3173123364159,10.371821088019,10.217616202237,10.2070349389556,10.2777226713942,10.1022708969693,10.1901971192798,10.4559902899005,10.1987507751484,10.4157824611236,10.2231989023091,10.0777511179583,10.3285011121349,9.98118356531258,10.2250199903447,10.1374657537929,10.2712708598336,10.3637825224749,10.1074364896344,10.2239919995711,10.2757451285004,10.2585168958408,10.1131596094442,10.1110062156854,10.2130452429944,10.3883542260268
"59","evm.model.Contig428.62",9.98335346304719,9.90590923496911,9.79009615941598,9.99947251277525,10.2070349389556,10.0393728601999,9.96988124261368,10.0055482211242,9.48935821745141,10.378853881065,10.0500897076106,9.96380051728081,9.48935821745141,10.4506485857276,10.1471530252743,9.77461582539049,10.0704771541318,9.84494553446362,9.79461325346563,10.4296405221373,10.3886132152427,9.94019614862449,10.0259147996356,10.1058707920147,10.1582479427768,10.449665925185,9.8789655584089
"60","evm.model.Contig428.60",11.4949191128758,11.4444134256623,11.4036004189312,11.3447887439955,11.5326740006062,11.2437605635846,11.1504912160543,11.4192911456903,11.3633968220187,11.5176139800974,11.4495353408629,11.6586904133165,11.5459148948561,11.4117560846344,11.7278031396665,11.3482356695491,11.444400706502,11.2274515250176,11.2626103819646,11.6187796882206,11.3548632896232,11.1725251733053,11.4939865276306,11.3163951006937,11.3323736695876,11.5655051261067,11.3627345014102
