"","Airradians.TranscriptID","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S34","S35","S18"
"50","rna-XM_069283952.1",12.6151716469022,12.7714206517576,12.6151716469022,12.6151716469022,12.7204823216619,12.6151716469022,12.8339385512012,12.6151716469022,12.6151716469022,12.7860950967751,12.7493579024931,12.7933882584105,12.7308418431895,12.6151716469022
"51","rna-XM_069262269.1",12.6151716469022,13.0993899505174,13.0892743550781,13.2977365857231,13.3143868519942,13.1063714718592,13.438386514931,13.3464608551912,13.2889961246847,13.4755347050595,12.6151716469022,13.2379623308679,13.2084605297921,13.2007529313535
"52","rna-XR_011207314.1",12.743304716806,12.7418927895634,12.8852792156164,12.9827232848277,12.9673360303268,12.8903047408951,12.8949023013677,12.6151716469022,12.8637001398599,12.9146701610194,12.7910847499862,12.9167831000063,12.6151716469022,12.6151716469022
"53","gene-LOC138326398",12.7406641962813,12.8345183407153,12.7791371639345,12.8615745962174,12.6151716469022,12.6151716469022,12.6151716469022,12.7929481577192,12.7810847074103,12.7052942555776,12.8749759398649,12.8502755638952,12.8303958872987,12.8074118617082
"54","rna-XM_069246392.1",12.9258535709652,12.9512853089456,12.9862941594728,12.9524886840446,12.9899885255325,12.9023862333365,12.9140717494361,12.9807091283157,12.9345270587932,12.9349794539782,12.9820973244269,12.9374492382852,12.9523882476749,13.0430135411957
"55","rna-XM_069248170.1",13.0911967052784,13.0699662536673,13.1030077564755,13.1514768236745,13.2056581108861,13.0259095478282,13.1165066195543,13.0182068764378,13.1768284088701,13.2168040329423,13.1164354038085,13.0365681187131,12.6151716469022,12.8998272886185
"56","rna-XR_011209679.1",12.8652540436661,12.8352771746935,12.8632147660721,12.8105329529925,12.6151716469022,12.8094060829841,12.7926245390675,12.8055540853186,12.8871052579677,12.8554101998939,12.7719741216927,12.8225646951478,12.6151716469022,12.6151716469022
"57","rna-XM_069256865.1",12.9082111441166,12.8709874050386,12.8826869264566,12.7957682263063,12.8805787982102,12.6151716469022,12.8143623153229,12.7319753898781,12.7919786758572,12.8951733248732,12.8629156615647,12.6151716469022,12.7823009651812,12.8580954473779
"58","rna-XM_069285509.1",13.0280856290141,13.0265642986387,13.0225816022593,13.1325293362626,13.0779301444807,13.0728485259947,13.0703171000836,13.0058554684125,12.9871662118374,13.0943363362176,13.0871913407043,13.0239739925018,13.0891490160672,13.0380361402895
"59","rna-XM_069284673.1",13.5641135545443,13.4841989754951,13.6047339186433,13.8640662728104,13.6124566109999,13.525807122264,13.5460113824335,13.3680702971667,13.4109436588219,13.7017623720598,13.5380616419617,13.4438457114526,13.6280942477966,13.4357179679858
"60","rna-XM_069260931.1",12.6151716469022,12.6151716469022,12.8200666254565,12.8337621156828,12.6151716469022,12.6151716469022,12.8102097779407,12.6151716469022,12.8093545872566,12.8049657521067,12.9155179273566,12.8567031530268,12.6151716469022,12.8230534545875
"61","rna-XM_069275884.1",13.5409206037585,13.4878192298736,13.4885558636058,13.5801260179347,13.503703723943,13.5265469665544,13.4899048558887,13.5250274598277,13.5633393234949,13.5026644357215,13.4944966823081,13.4919238680684,13.5049848735522,13.5584716464664
"62","rna-XM_069249473.1",13.4370990905443,13.5387009574061,13.4148457464997,13.286903758944,13.3744275353893,13.4229179347461,13.4685870231634,13.5259850327991,13.4781406759771,13.4566001407335,13.4517293066663,13.480090221474,13.4016005636096,13.4558703237845
"63","rna-XM_069249683.1",12.9707430950586,13.0051180879293,12.9810259458892,12.6151716469022,12.9668157183642,12.9967568726643,13.0031111625335,12.9844680798074,12.8300760747036,12.9578347248118,13.0168496202502,12.9793904854333,12.9311655525394,12.9026961363266
"64","rna-XM_069281915.1",13.0925780678957,13.2398501567496,13.2240195096071,13.1422641976825,13.1185109120836,13.0554984044133,13.2589512442212,13.2860340819099,13.2979419767147,13.2376762710851,13.2422775605853,13.3230451149739,13.1382858177022,13.2073036921403
"65","rna-XM_069270631.1",12.9226238617752,13.1124388029245,13.5189369974016,13.2621654800785,13.3030954937612,13.0697447968355,13.1682929734211,13.1624340101952,13.1809474549199,13.5033522813524,13.2124914174455,13.3146353399957,13.2104073792541,13.1685205766265
"66","rna-XM_069244791.1",12.8536429228143,12.8969880540464,12.8274334821048,12.6151716469022,12.869972111821,12.8714513460384,12.7821607975099,12.9003523012938,12.8820834644591,12.7832255008608,12.8077372226408,12.8629625570098,12.8648032324389,12.8693408989324
"67","rna-XM_069272206.1",13.2153658249671,13.1793512874828,13.0313133733113,13.1648286925449,13.2744987135239,13.3073092957975,13.2342609229598,13.1106109556911,13.1253320040158,13.3546988483338,13.1743807830999,13.2062290378134,13.0894571535465,13.0047178528351
"68","rna-XM_069281191.1",13.0356245186105,12.9921765430772,13.0561324499653,12.9610985409286,13.0444697116331,12.9671540811449,12.9950794776144,13.046089490232,12.9756785892857,12.9344750867779,12.9988861851585,12.9478028364348,13.0027488121878,13.0587018134122
"69","rna-XM_069246298.1",13.0045700140696,12.9392207158274,12.8487291230826,12.9782000684816,13.0172676542814,13.0344618356324,13.0202875282826,12.8893283689534,12.9681261514697,13.0310954581519,13.0593607568407,12.9593180362249,12.9673484643979,12.9230851603636
"70","rna-XM_069274301.1",12.6151716469022,12.7544595496731,12.9255724425626,12.834606106574,12.6151716469022,12.6151716469022,12.6151716469022,12.8256134878312,12.8040411871238,12.7944272054967,12.6151716469022,12.6151716469022,12.6151716469022,12.9015520910311
"71","rna-XM_069279842.1",12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,12.9060959092414,12.8316835326874,12.6151716469022,12.8560905698811,12.8833881989731,12.7373747607251,12.6151716469022,12.6151716469022,12.6151716469022
"72","rna-XM_069282227.1",12.9104749338476,12.890418600552,12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,13.0787534145194,12.6151716469022,12.6151716469022,12.9014459391854,13.0303869275806,12.9498344631255,12.6151716469022,12.6151716469022
"73","rna-XM_069275169.1",12.6151716469022,12.843456645887,12.770371194583,12.6151716469022,12.6151716469022,12.939748585327,12.9184037923559,12.6151716469022,12.9193683275564,12.9756822343471,12.9954748068854,12.6151716469022,12.6151716469022,12.6151716469022
"74","rna-XM_069257374.1",12.8757053820358,12.8748630551438,12.9051749360043,12.8775390465856,12.8798850511069,12.8896539566226,12.8247718596779,12.8551129882922,12.8475024212151,12.8401065584908,12.8397578783644,12.8376238271435,12.8683352868983,12.8922274769837
"75","rna-XM_069256783.1",12.8605401803548,12.8499353635221,12.8924072150786,12.8452943221984,12.814869503593,12.8592872829338,12.8434510868259,12.8356552473861,12.8489558854367,12.8560825227638,12.806596068832,12.8266323941736,12.8124270686258,12.8801047489403
"76","rna-XM_069276954.1",13.0092202123805,12.7520387979176,12.9922229029686,12.9930624904426,13.0145341719831,13.0184936310428,12.8730359773314,12.955920148319,12.9137651574309,13.0280010445365,12.9103888929951,12.9488202236072,12.9812852875379,12.9800324643272
"77","rna-XM_069275175.1",12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,13.0884252089901,13.0093336657772,12.6151716469022,12.7938877311177,12.921591817916,12.9070433912305,12.9299957216388,12.6151716469022,12.6151716469022
"78","rna-XM_069274027.1",12.9735323213117,13.071772601528,13.173284632666,13.0960864299816,13.0474304226507,13.0546929671358,13.1241512788305,13.1714886349679,13.094653954673,13.0039872919536,13.1147136065086,13.194285749444,13.0558859506558,13.1105710760798
"79","gene-LOC138305547",12.8930411193785,12.9068463500675,12.8066710760894,12.6151716469022,12.7954597072215,12.8607499365147,12.8354289739323,12.6151716469022,12.7332439657137,12.8221138490303,12.9062946535844,12.7762970125811,12.7858158082389,12.6151716469022
"80","rna-XM_069256793.1",13.0364100203053,13.0089156717181,12.9192329248607,13.093046195623,12.9287954392148,12.6151716469022,12.983357682078,13.1269113836478,13.0918589022038,13.1246395794332,12.6151716469022,13.0168953419458,12.6151716469022,12.6151716469022
"81","rna-XR_011210307.1",12.7419913467255,12.7351152862723,12.7756884667657,12.7224056658643,12.744136049951,12.7241181546731,12.7458111459592,12.7345990392299,12.7555887314209,12.7524128815423,12.760352727325,12.7094457076273,12.7308418431895,12.7499375236672
"82","rna-XM_069263336.1",13.0324673090028,13.0935863540814,13.0614205734249,13.012917629101,13.0574265404887,13.063865526057,13.0860070492282,13.1307555024348,13.0897514174349,13.1183508753824,13.1108168237947,13.0662900630079,13.0866764076591,13.0282908397461
"83","rna-XM_069259228.1",12.6151716469022,12.6151716469022,12.6151716469022,12.9935476305768,13.1231689991898,13.1986344062748,12.6151716469022,13.0128515260132,12.6151716469022,13.2570964580984,13.2732181377155,13.0147888992764,13.0241370887335,12.6151716469022
"84","rna-XM_069262919.1",12.7545678661117,12.7980142719053,12.7961633997971,12.7727778005344,12.6151716469022,12.7545154355784,12.7989719178962,12.7867470093595,12.7880970307767,12.8023870416287,12.8031307972863,12.7784010862888,12.7200622895556,12.7746056218509
"85","rna-XM_069263413.1",12.7660970549123,12.8283496986239,12.7922587849474,12.7796761854626,12.7093685586439,12.8201873369735,12.8532673200447,12.6151716469022,12.8332076160032,12.842254682418,12.7719741216927,12.8184150308695,12.6151716469022,12.6151716469022
"86","rna-XM_069284192.1",12.8536429228143,12.8855393312996,12.9467934189717,12.8667652360133,12.8999550328032,12.8270683707801,12.8168125391224,12.8847910428051,12.8980747833194,12.9268100430313,12.844578196234,12.9478028364348,12.9148616636375,12.895760983888
"87","rna-XM_069285507.1",13.5970256374709,13.6005490819169,13.6221283967444,13.7078519430722,13.7487602830725,13.6559416727918,13.4822693128097,13.673079754294,13.6407493211787,13.643507819919,13.7141342519136,13.6887504270317,13.6716947451544,13.556182644151
"88","rna-XM_069268547.1",13.0735658832819,13.1117782909445,13.1406828280773,13.0400663212728,13.0491129201218,13.0824104202416,13.0613539889683,13.1466986772961,13.1470576467546,13.0473381280659,13.0966962163993,13.133446640252,13.1201534033836,13.1614800760179
"89","rna-XM_069277024.1",12.9776751054993,13.04115038215,13.0576945457056,12.925201161535,13.0038732292329,12.9599939256989,12.9596353031821,13.0725611141725,13.0221174485183,12.8951733248732,12.9610407509999,12.9675831075524,12.9408219193488,13.091890349959
"90","rna-XR_011210053.1",12.7521452347216,12.7351152862723,12.7542012002298,12.7785467675555,12.6695626987434,12.7979860795509,12.7944611272543,12.7745887923537,12.7929357791922,12.7387238751474,12.7712732263177,12.7741649794064,12.7664504038087,12.7397580005779
"91","rna-XM_069251041.1",12.933782460005,12.9234652260991,12.6151716469022,12.8303527974701,12.8359068606317,12.6151716469022,12.8412916916465,12.6151716469022,12.8704192618668,12.7582015325166,12.6151716469022,12.7583509404551,12.821249060321,12.6151716469022
"92","rna-XM_069284409.1",12.8384597975059,12.8709874050386,12.956291854534,12.8329148283441,12.8464990294267,12.8253693780523,12.7935452089672,12.8718953571931,12.91149379432,12.8691520589793,12.8758158158338,12.8421703523539,12.8269249717537,12.9804802435693
"93","rna-XM_069259931.1",12.6151716469022,12.8657256436716,13.0485535865243,12.8460958375604,13.0393447096975,13.1433671498346,12.9703273358616,12.7421444021752,12.8932535225212,12.942942075646,12.9334942876158,12.9789256997335,13.101616909139,12.9138925394663
"94","rna-XM_069264662.1",12.6151716469022,12.6151716469022,12.8377109756244,12.6151716469022,12.6151716469022,12.6151716469022,13.0613539889683,12.9109605376628,12.6151716469022,12.6151716469022,12.6151716469022,12.6151716469022,12.8276237244375,12.6151716469022
"95","rna-XM_069255081.1",12.7906938337568,12.6151716469022,12.9787442662672,12.6151716469022,12.6151716469022,12.6151716469022,12.8151824131962,12.8031009252535,12.6151716469022,12.6151716469022,12.7588337263114,12.6151716469022,12.6151716469022,12.6151716469022
"96","rna-XM_069272307.1",12.7029733254187,12.6669191950316,12.7571890381903,12.8067076402872,12.8626458318594,12.7760511740702,12.758956041149,12.7903175403766,12.7810847074103,12.7451255170311,12.7240775474882,12.6151716469022,12.6697104587869,12.6151716469022
"97","rna-XM_069266026.1",12.7944641359429,12.8244012723701,12.824784792062,12.725809122965,12.8496611338447,12.8464780254556,12.9485938884931,12.737166150708,12.8737126847004,12.8436754547324,12.8737109549017,12.9411110509513,12.8450416140653,12.8174324448058
"98","rna-XM_069250750.1",13.384603498868,13.4706550125935,13.5916528993931,13.4297528726467,13.4210217996405,13.311300807564,13.5607065238165,13.4580737546529,13.104306310834,13.571704788427,13.2665683793912,13.522166207703,13.4495133334597,13.616965183946
"99","rna-XM_069245786.1",12.8205357763821,12.6151716469022,12.8234477260631,12.9668933054619,12.8648665152083,12.8850540003839,12.7543202608393,12.8898902033474,12.8833478311809,12.9135908327519,12.9237565637229,12.8769809475821,12.9043257880649,12.9456752999044
"100","rna-XM_069256703.1",12.8718365268197,12.8818205970068,12.9655282317316,12.7978062245804,12.8833356383575,12.8094060829841,12.905210808635,12.7803120316775,12.8944667383189,12.8887550909306,12.7588337263114,12.7229722613853,12.8803234810717,12.7756365085912
"101","rna-XM_069278503.1",13.8939382115933,13.5780695539062,13.7164206402886,13.822852487847,13.8906705214256,13.9665404393616,13.7891320677567,13.4399392063556,13.5389175066345,13.7600045232264,13.6509910041924,13.5122127915101,13.8744692451861,13.5919178356846
"102","rna-XM_069267750.1",13.3654256382742,13.2932606071044,13.3791477305792,13.2604987695259,13.2937067499701,13.4088220888619,13.4736561760532,13.2480772340118,13.3341215783328,13.3214916346609,13.4292782586461,13.3876207144417,13.2749541696112,13.324162874296
"103","rna-XM_069266846.1",12.6151716469022,12.6151716469022,12.8193836419613,12.8803373629348,12.7713310573412,12.6151716469022,12.767804440387,12.6151716469022,12.837821741008,12.8372098037576,12.848362128875,12.7720038464803,12.8469665047528,12.771472004383
"104","rna-XM_069249546.1",12.9231645344472,12.9805812862799,12.9991417541203,12.943649026322,12.9662946201461,12.9944192269756,12.9591627463389,12.9590625849669,12.923776562121,13.0291642342576,12.9616694593626,12.9917183257235,12.9677663956677,12.9325241639633
"105","rna-XM_069248999.1",12.948568954431,13.0164003860517,12.9575110015173,13.0536184710815,13.0414878317585,12.9568784722573,12.8866105422757,12.981547855511,12.8609605443994,12.9657283444134,13.0261892054432,12.9775276900517,12.9644086645196,12.8375907583446
"106","rna-XM_069265359.1",13.1180775929457,13.059339807499,13.0641941666471,12.9792101879745,13.1061108229616,12.9953560498691,13.0109760762356,13.0151556804059,13.0580267720364,12.9905362464461,13.0259253847107,13.0777008122887,13.086366386874,13.0881309704626
"107","rna-XM_069255067.1",12.8912363969204,12.9085512126826,12.8954059115536,12.9557433636663,12.8980129008192,12.8503185521001,12.9113315803047,12.9014310544104,12.8697554107825,12.8887550909306,12.9096487779899,12.911674309905,12.9385493691881,12.9160811463221
"108","rna-XM_069277888.1",13.0767908554997,13.085616286312,13.1972440643374,13.2142320360341,13.1582763228022,13.1642564184574,13.1247829476159,13.1185278618915,13.0314944406891,13.2434690896561,13.1651012371671,13.1315054238445,13.1473838937674,13.0989833312845
"109","rna-XM_069282470.1",13.0946423803139,13.1652831973563,13.1443227152457,13.1902461999324,13.1684856965108,13.2122719386879,13.0635220057418,13.1817272962989,13.1939787563598,13.2851056220907,12.9412722686001,13.1048564965574,13.0582058188326,13.1480164292798
"110","rna-XM_069270896.1",12.8711859727705,12.8716374571559,12.9122882576211,12.8312102090253,12.8256530384976,12.8236564416607,12.8491112429929,12.9532029460543,12.9204764428614,12.8408248905059,12.8328286860192,12.8890402531543,12.8417968241517,12.9606909874312
