"","Gene","S1","S19","S20","S21","S2","S11","S12","S13","S14","S24","S33","S34","S35","S18"
"2917","rna-XM_069261712.1",12.2248760466886,12.2248760466886,12.579012116806,12.5462257009634,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.4620688109822,12.2248760466886,12.5313026119595,12.4932036566992
"2918","rna-XR_011206010.1",12.2248760466886,12.5627196130421,12.5242148921207,12.5159616208205,12.3783345632194,12.5191325210037,12.5857446548551,12.552628373982,12.5507685420661,12.4165849672896,12.6756277903419,12.4438886475103,12.5684454991276,12.5992102679339
"2919","rna-XM_069257562.1",12.2248760466886,12.57099193522,12.2248760466886,12.7186579504425,12.6273490419089,12.6385987458065,12.6187855968476,12.5804735791927,12.2248760466886,12.4719630681368,12.3208067010034,12.6052488880937,12.4444446946945,12.2248760466886
"2920","rna-XM_069265793.1",13.0224974434596,13.1104703137821,13.2063285429263,12.9818549566912,13.0384621254033,13.0736331813625,13.1505988596094,13.1559467617802,13.2353308705648,13.1204514944192,13.2804575212105,13.3061105661111,13.2493898288088,13.2260787344969
"2921","rna-XM_069276391.1",12.5790563321629,12.4961463959467,12.4681778435454,12.2248760466886,12.2248760466886,12.5914557324514,12.5499439345742,12.5821758918975,12.3980511887396,12.654760480896,12.697677393985,12.6371443623074,12.5287478054697,12.2248760466886
"2922","rna-XM_069273276.1",12.5416839171229,12.402613480654,12.55720667975,12.6108778502091,12.5833325262033,12.5632961282915,12.5336071925096,12.5629698165364,12.5288880882194,12.6107565072472,12.6361711585513,12.6075760768117,12.5461988303726,12.4349278130864
"2923","rna-XM_069262380.1",12.3645810466058,12.5294892941313,12.5555536484191,12.6262886598894,12.3830528097631,12.5117892032179,12.5034557494024,12.5228196702877,12.5044832681865,12.4631874107733,12.6101382742257,12.2248760466886,12.4334788150068,12.4832891219345
"2924","rna-XM_069259030.1",12.4212481091277,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.4713287244833,12.4542346039134,12.2248760466886,12.5004654200717,12.4438557380703,12.2248760466886,12.5400789836222,12.3355439603822
"2925","rna-XM_069273137.1",12.7258253120886,12.7996490168605,12.744991170243,12.6626654903784,12.5730110921889,12.7369258453893,12.6327093816572,12.7791216247596,12.6900269413151,12.5956585526119,12.7461954018041,12.7003885629265,12.6437838906933,12.7652142278439
"2926","rna-XM_069274056.1",12.7722247415941,13.2242895605966,13.036065296196,12.8754734140346,12.2248760466886,13.4733784381586,13.2445679169408,13.2489711417741,13.1964097664207,13.2124039934409,13.7333568502621,12.7225790833289,13.0786601088648,13.5014101105674
"2927","rna-XM_069270415.1",12.2248760466886,12.2248760466886,12.2248760466886,12.4623373397576,12.4429218305594,12.2248760466886,12.4342762004958,12.2248760466886,12.4922674314455,12.2248760466886,12.4136158956528,12.3716427431576,12.2248760466886,12.2248760466886
"2928","rna-XM_069247600.1",12.3707879825541,12.5170641877065,12.5414369967144,12.2248760466886,12.466334166892,12.5033999219223,12.5845499494177,12.4524533917076,12.4955795381277,12.4568451397605,12.4767059716129,12.5684107098836,12.3592325896477,12.3207231434094
"2929","rna-XM_069249599.1",12.2248760466886,12.2248760466886,12.41671067709,12.2248760466886,12.2248760466886,12.2248760466886,12.4433897910447,12.2248760466886,12.2248760466886,12.2248760466886,12.5829619286315,12.5233089187661,12.2248760466886,12.4790426825384
"2930","rna-XM_069270976.1",12.601881994626,12.7622668599779,12.6396402140691,12.2248760466886,12.6824805530621,12.2248760466886,12.4300948939945,12.633335280494,12.5012791367363,12.2248760466886,12.2248760466886,12.4166463695884,12.3783051750533,12.2248760466886
"2931","rna-XM_069281794.1",12.4959393432366,12.6305045021091,12.4828096561209,12.6298978580169,12.2248760466886,12.2248760466886,12.7615783040725,12.4880843982333,12.4914329000618,12.7754803521146,12.6540585711019,12.4942285934538,12.2248760466886,12.2248760466886
"2932","rna-XR_011207941.1",12.358084265026,12.4663144847095,12.2248760466886,12.5507435668911,12.4958842115744,12.2248760466886,12.3615762745618,12.3573891805011,12.2248760466886,12.2248760466886,12.4749951759463,12.4142966657874,12.4106471554554,12.3537889847427
"2933","rna-XR_011208600.1",12.4278958830413,12.3622667678337,12.3807622311415,12.4474447693154,12.2248760466886,12.3425069877158,12.4065603107287,12.398668394146,12.2248760466886,12.2248760466886,12.4565710170661,12.2982831241312,12.2248760466886,12.2942511561303
"2934","rna-XM_069262179.1",12.5055361415236,12.4945315695335,12.4898196765259,12.5065857453795,12.4179207754867,12.4991078277524,12.5356969998329,12.2248760466886,12.5214803039343,12.5212790766464,12.5021197957122,12.5428340675637,12.589312834777,12.491577114297
"2935","rna-XM_069274157.1",12.4385133874104,12.4690158821172,12.4367300552744,12.3482667738875,12.4406664529949,12.3746019389645,12.4236569584128,12.3589200802653,12.4031392814918,12.3768288554191,12.4296498278101,12.4624991333487,12.4444446946945,12.4420716365297
"2936","rna-XM_069281249.1",12.9412563046359,12.8511811235913,12.8873807405362,12.9095738118383,12.9307417568532,12.9230104557595,12.990292776246,12.9176003248104,12.7735934661186,13.0384524187406,12.8117988213625,12.7757936689334,12.9467891152851,12.8607518526126
"2937","rna-XM_069260414.1",12.2248760466886,12.807043666645,12.7970467557664,12.6274954139503,12.5281636134711,12.68180480269,12.9446065585073,12.2248760466886,12.9096052041979,12.8751928569148,13.0702469267197,12.7300415712763,12.6574217920352,12.9534598029691
"2938","rna-XR_011206487.1",12.3343303936898,12.4086732835035,12.3300023657418,12.4623373397576,12.4473634914458,12.3897469408927,12.3794623697019,12.3298939524309,12.465036985159,12.3754165973831,12.3848079370219,12.4223976672256,12.3704385506965,12.4640355623637
"2939","rna-XM_069281758.1",12.5657731269464,12.3590359479997,12.4501677829925,12.2248760466886,12.6461686118481,12.3823573291696,12.5499439345742,12.5393762234363,12.4164325080249,12.3978582706716,12.5361042636552,12.2248760466886,12.4672978342196,12.5394351031788
"2940","rna-XM_069246540.1",12.5170838736033,12.5125489321308,12.5477256495428,12.5151219480614,12.5587433181714,12.5460764904929,12.4453635082469,12.4175731852719,12.4210419722533,12.5219951045041,12.4181215858994,12.4832252740115,12.4453337175765,12.7091717259534
"2941","rna-XM_069266720.1",12.5339425935343,12.4608180457455,12.2248760466886,12.2248760466886,12.4383870733084,12.2248760466886,12.4311482215044,12.6238434236119,12.2248760466886,12.2248760466886,12.5176638459981,12.2248760466886,12.3963948466843,12.2248760466886
"2942","rna-XM_069271287.1",12.5858154045164,12.554235708965,12.2248760466886,12.5282742211379,12.3767291132498,12.7159348411465,12.5095932571021,12.6308594983194,12.5138799708369,12.5805006723226,12.657675819697,12.3286781386167,12.3717790162255,12.6371263667764
"2943","rna-XM_069273609.1",12.5888453728304,12.5827320293083,12.7397627560318,12.4763420393635,12.6285516652364,12.7263112966881,12.5698842656557,12.5110063296517,12.7516042614837,12.6836775792609,12.2248760466886,12.6994599584266,12.6044514994873,12.579611515008
"2944","rna-XM_069276038.1",12.4374756652805,12.3759503274422,12.5356078154424,12.6038937340852,12.2248760466886,12.5548006217694,12.4225634536219,12.4405141879056,12.2248760466886,12.4209859459486,12.4889099103523,12.424651550369,12.5431538542407,12.43903939194
"2945","rna-XM_069261505.1",12.3796307901094,12.2248760466886,12.2248760466886,12.2248760466886,12.4673442029287,12.5150761507942,12.6394914787242,12.5488982663552,12.4466842172973,12.557078942607,12.5569497524136,12.2248760466886,12.2248760466886,12.2248760466886
"2946","rna-XM_069275840.1",12.4120150866409,12.2248760466886,12.2248760466886,12.2248760466886,12.4153675119977,12.427334439427,12.2248760466886,12.3691810569699,12.3887654906015,12.2248760466886,12.3960776059752,12.346584950336,12.403115227217,12.504321462959
"2947","rna-XM_069260050.1",13.1071983488484,13.0596569679654,12.9401830223119,13.1162823211281,13.0764270662416,13.0298816553106,12.7587990050368,12.9349689897035,12.9769584774972,12.8075066876848,12.6399488203425,12.9043317980419,12.836836677808,12.9799996670073
"2948","rna-XM_069281372.1",12.8296364298597,12.5833390676924,12.5921572129284,12.5875091806121,12.6755667495643,12.6419991565476,12.6348084538064,12.6099422689654,12.6472828274912,12.6178143333005,12.6306118876613,12.4883614689984,12.6248564710982,12.5562323881232
"2949","rna-XM_069249950.1",14.4128548024294,14.1188040725903,14.5832907352833,14.4353091353622,14.7643988237964,14.6836932739707,14.5363032737912,14.2479462210572,14.3850240044898,14.6205434991889,14.3464791942246,14.5751070219616,14.4644557919072,14.2204015870431
"2950","rna-XM_069252317.1",12.3064671936373,12.3988757990347,12.4269700250061,12.2248760466886,12.387633803781,12.3897469408927,12.3647167881884,12.3963065597263,12.4516591649829,12.3666468427657,12.3952372942111,12.2248760466886,12.5801320278382,12.4317901339223
"2951","rna-XM_069268252.1",13.9335161386315,13.5307305786483,13.5941689833796,13.4406525525823,13.5551133224613,13.9048775736781,13.8653447687354,13.6704496527004,13.5613500240008,13.7916411793093,13.5206218250019,13.525741894739,13.644674855329,13.5476001081226
"2952","rna-XM_069285822.1",12.5971953796199,12.2248760466886,12.2248760466886,12.5013358861741,12.2248760466886,12.705813067379,12.5141098499109,12.4405141879056,12.5266851197039,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886
"2953","rna-XM_069246215.1",12.2248760466886,12.402613480654,12.3831041860991,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.4328238789421,12.4723541582962,12.2248760466886,12.3865930824765,12.2248760466886,12.454884536731,12.4359632699953
"2954","rna-XM_069268152.1",12.2248760466886,12.6315719659078,12.5706693898143,12.4592264335058,12.2248760466886,12.2248760466886,12.2248760466886,12.5248554315886,12.5680288379657,12.4465090937011,12.4812117167462,12.537178057112,12.2248760466886,12.5529428865688
"2955","rna-XM_069256458.1",12.7205851676287,12.8505008516689,12.8610358144479,12.8111131817675,12.8273722804801,12.895454609051,12.8631104632616,12.8428852489718,12.8518300362288,12.8852906246095,12.6925681735108,12.903375245845,12.8621311180922,12.7734567679528
"2956","rna-XM_069248434.1",12.6725072085752,12.6628488971257,12.6347906275877,12.7638429004625,12.6356915673598,12.8039991809449,12.7836720628111,12.6985541220686,12.6862230718134,12.8107147607508,12.8153641663748,12.7773828426657,12.6959043867091,12.2248760466886
"2957","rna-XM_069280215.1",13.9619467054997,13.9530389116393,13.8611837065033,13.6605654165569,14.0192942047888,13.835727208363,13.8671756100003,13.9006375035575,13.8995346225681,13.834569917127,13.7065699756382,13.7502059114213,13.8582542201102,13.9884179568383
"2958","rna-XM_069271492.1",12.7403718027426,12.56078114596,12.4375949742392,12.2248760466886,12.2248760466886,12.2248760466886,12.9716028770572,12.7073670229552,12.2248760466886,12.6630172446994,12.870666136568,12.7645321048988,12.7080292170315,12.2248760466886
"2959","rna-XM_069250830.1",12.2248760466886,12.6405318322067,12.4443907922356,12.6177349311906,12.4653198483096,12.2248760466886,12.5760708766717,12.3813853056625,12.4714514995379,12.6057918701181,12.6354804753645,12.3943233051159,12.2248760466886,12.5992102679339
"2960","rna-XM_069263908.1",12.6099432729368,12.577837370757,12.5142680106381,12.5551986147542,12.6261427209475,12.4867113660281,12.5711306019474,12.6348133831955,12.5995421338268,12.6639781155263,12.6447062586994,12.6075760768117,12.5779364282127,12.5777746975883
"2961","rna-XM_069281568.1",12.5539528263919,12.5905433261267,12.6217136826173,12.7007516658831,12.6409639764755,12.5953003648782,12.6290090730316,12.5758929020137,12.553484041575,12.613486592149,12.58136786736,12.5897521519814,12.6008543839555,12.6302606621791
"2962","rna-XM_069275868.1",12.7374120718817,12.6563788526639,12.4870384081323,12.2248760466886,12.5208410228605,12.2248760466886,12.6928556657644,12.6759643552174,12.2248760466886,12.6140302558811,12.7859228294108,12.7391044789276,12.4444446946945,12.2248760466886
"2963","rna-XM_069260038.1",13.4771512824902,13.4396078904657,13.3316563962882,13.4319731589483,13.4818277959391,13.5535908191284,13.4678939889793,13.4762060799342,13.3714156785782,13.5615469719577,13.501454811668,13.3397808282903,13.3314535978409,13.3555632371669
"2964","rna-XM_069271373.1",12.5200859902096,12.5309174370677,12.585645782152,12.5424108929253,12.5305649412673,12.5247180050466,12.5398343813127,12.5008931503622,12.5214803039343,12.448424216392,12.4726955592091,12.5428340675637,12.5492147541647,12.5089514746421
"2965","rna-XM_069271821.1",12.5683436328964,12.2248760466886,12.542589797758,12.4858813466605,12.5003505364899,12.5729409111598,12.2248760466886,12.2248760466886,12.4622343448734,12.2248760466886,12.3697336963725,12.4408023499116,12.2248760466886,12.459437271033
"2966","rna-XM_069256551.1",12.4573452655327,12.4580207963698,12.3605735422055,12.4192557692919,12.4517175248962,12.3761849408681,12.2248760466886,12.3427169565376,12.4152626004225,12.4074631392877,12.3969137941647,12.3761556219217,12.3437441271716,12.3468197456557
"2967","gene-LOC138325539",12.5870304976221,12.3788254890621,12.2248760466886,12.2248760466886,12.2248760466886,12.5946624287728,12.3737401220641,12.5255309118034,12.533966399904,12.5352815629182,12.5732859521723,12.2248760466886,12.2248760466886,12.4703271931096
"2968","rna-XM_069273870.1",12.4426144655241,12.5064144564819,12.5186617872085,12.4968826505489,12.466334166892,12.5301998884273,12.5243803267956,12.4696781385487,12.2248760466886,12.5460378437764,12.4143743272797,12.2248760466886,12.4444446946945,12.5997878374287
"2969","rna-XM_069247562.1",12.643216690228,12.5899485148053,12.6392017516856,12.7401338880288,12.6175920635762,12.6531335524163,12.6363755441127,12.5288854767422,12.768384810437,12.6855083742616,12.7071427755284,12.6852981350686,12.7583550137112,12.6515289807666
"2970","rna-XM_069265240.1",13.256843595921,12.7206420365158,12.950004295839,13.3177838834418,12.8860940868152,13.1683603354386,12.6812926344086,13.0970856138087,13.1556129004707,13.0169241373197,12.9623518579635,12.7596296982024,12.9266524604929,12.7020220238356
"2971","rna-XM_069255298.1",12.2248760466886,12.2248760466886,12.6934487056269,12.5338498663275,12.6771719309136,12.2248760466886,12.2248760466886,12.2248760466886,12.5445729048803,12.5864074265828,12.5931517614317,12.2248760466886,12.6583152884353,12.7446271031211
"2972","rna-XM_069276097.1",12.5924476765797,12.4778102923632,12.3986126959933,12.6032522729578,12.5920384783388,12.7360119485183,12.6060337921991,12.2248760466886,12.6013120235246,12.7389313692664,12.5082393286606,12.3943233051159,12.6029141650282,12.5066460995452
"2973","rna-XM_069250714.1",13.1109739697956,13.2309675040474,12.978170665446,12.8955908737879,13.0283699530682,13.0860178257627,13.034710012509,13.2041159970663,13.2215127683276,13.0304220143466,13.063301032822,13.1324074577735,13.0900805359242,13.1150726468147
"2974","rna-XM_069269032.1",12.5245319997089,12.4961463959467,12.386553272414,12.4278851131404,12.2248760466886,12.4848916476766,12.7233326933427,12.482623111767,12.2248760466886,12.5227093867384,12.4246885989647,12.2248760466886,12.2248760466886,12.2248760466886
"2975","rna-XM_069273901.1",12.2248760466886,12.6010857297277,12.4959720658089,12.2248760466886,12.2248760466886,12.4088590854419,12.2248760466886,12.5138299847482,12.2248760466886,12.2248760466886,12.5666801320933,12.7369617925749,12.2248760466886,12.3756593335929
"2976","rna-XM_069251130.1",12.6473811099538,12.5441616177009,12.6077038501778,12.6941113307498,12.689807452622,12.6133351256481,12.6471780110897,12.4737964992342,12.5346849758282,12.6194247002035,12.6116112641023,12.6150413645793,12.6533773148637,12.5832563442566
"2977","rna-XM_069267082.1",13.0545941492959,13.1204312906799,13.1287034445247,13.0472969002247,12.971904609866,13.1711854456673,12.9970401310043,13.0338841410503,13.0975946509706,13.0881793132331,13.066216369062,13.1014400905392,13.0337146516341,13.1525080504493
"2978","gene-LOC138316297",12.5592588067695,12.5229767333672,12.631673611454,12.5682111374089,12.5572822347392,12.5639943093581,12.6094020974208,12.6062535370025,12.5548332676505,12.6320727722477,12.5420094135014,12.5729136730131,12.6353774482352,12.6161583870038
"2979","rna-XM_069273728.1",12.2248760466886,12.5178098730984,12.2248760466886,12.2248760466886,12.2248760466886,12.5749724339451,12.2248760466886,12.2248760466886,12.4972203121802,12.2248760466886,12.4650682942715,12.5511313730956,12.2248760466886,12.2248760466886
"2980","rna-XM_069267521.1",12.7536822452636,12.7709807180102,12.7404630715916,12.7210919245919,12.737608146553,12.7583704370565,12.7271665908257,12.7336434195243,12.7885298210955,12.6859648989964,12.6874005327118,12.8100844096606,12.7633677354851,12.7592452014986
"2981","rna-XM_069245140.1",12.6520161883811,12.5802932958031,12.7082766555428,12.4179913319957,12.432578408373,12.2248760466886,12.2248760466886,12.2248760466886,12.692858861104,12.7282175351301,12.6026851458713,12.2248760466886,12.4689048108967,12.6530425795369
"2982","rna-XM_069264172.1",12.6878513426841,12.6477641937568,12.5379527168198,12.5639301286442,12.5216636940276,12.4342659142014,12.4722052046261,12.6109895682355,12.7166960074614,12.5640284411804,12.7277653685208,12.4355573147587,12.5768333894003,12.6484850868042
"2983","rna-XM_069277784.1",12.6812038685096,12.9617254560647,12.476331781669,12.6915313027415,12.6552615846006,12.8397538803128,12.7698272952442,12.8979956526335,12.9180614043377,12.7482186871008,12.8462579545103,12.817503286676,12.8271000760715,12.822548370533
"2984","rna-XM_069251454.1",12.7424750998241,12.2248760466886,12.2248760466886,12.6280974017786,12.5107817996282,12.9702878686935,12.9284636688577,12.5916701069929,12.7117544324415,12.8642774026205,13.0108618275378,12.8816228878374,12.5998201539498,12.2248760466886
"2985","rna-XM_069268672.1",12.4563926101808,12.443493625733,12.4296783006371,12.4664223440215,12.3992600288738,12.4973718303314,12.4258260050994,12.5001563844124,12.4678069995831,12.4356626611426,12.495860368727,12.4797430210845,12.4844227667352,12.459437271033
"2986","rna-XM_069282388.1",12.3677183424293,12.3844198689203,12.4088881871932,12.2248760466886,12.2248760466886,12.2248760466886,12.2248760466886,12.3478029228935,12.355328636641,12.4198950684335,12.393544053126,12.2248760466886,12.4178838265961,12.4317901339223
"2987","rna-XM_069259909.1",12.5360732609401,12.5964379577253,12.5876620102793,12.7062963387217,12.6739556446027,12.6864048210967,12.6165984254932,12.5776177656502,12.4031392814918,12.6682754781967,12.5741027271403,12.6273521083075,12.5998201539498,12.2248760466886
"2988","rna-XM_069251612.1",12.5971953796199,12.5555553443461,13.0289150136103,12.5639301286442,12.8096771711031,12.5940233661499,12.6049042345392,12.697705919973,12.5229767999083,12.8707220690407,12.666745814375,12.7825148713395,12.7605093292358,12.6161583870038
"2989","rna-XM_069277958.1",12.6581169461451,12.4871403985021,12.4542044194234,12.6654203015665,12.2248760466886,12.6525839126311,12.5272497950161,12.6353048696175,12.5410775605566,12.5283622751345,12.5607914693035,12.463438084218,12.5149606731504,12.6620109283633
"2990","rna-XM_069259915.1",12.8598506906004,13.2353911267594,13.2129158516808,12.9898731683994,12.9712754289734,13.1973303535423,13.028566355164,12.775873967123,13.2561563611844,13.4112169000862,13.0045606752207,13.1884078725421,12.8390126562438,12.9216119507696
"2991","rna-XM_069259216.1",12.5539528263919,12.5515801696549,12.5980648094459,12.5827841718183,12.6608456173141,12.5511943929794,12.4247444429912,12.554477329743,12.4545920073086,12.3636000249786,12.6344422079256,12.4519122058194,12.4148163538847,12.5289041903618
"2992","rna-XM_069283732.1",12.2248760466886,12.2248760466886,12.5696120759533,12.2248760466886,12.2248760466886,12.6623687108315,12.7900863110346,12.2248760466886,12.2248760466886,13.0884129548032,13.05579912026,12.7860389781575,12.2248760466886,12.2248760466886
"2993","rna-XM_069278017.1",12.503168346686,12.5237074619083,12.4027944854419,12.4968826505489,12.4241600255285,12.5438575470733,12.5904836311154,12.2248760466886,12.574436505452,12.5846457919549,12.4969137286098,12.5645026053406,12.5074667393734,12.2248760466886
"2994","rna-XM_069255619.1",12.4515687730095,12.2248760466886,12.6413893216247,12.2248760466886,12.432578408373,12.2248760466886,12.2248760466886,12.2248760466886,12.3636396872616,12.6320727722477,12.4058558546804,12.3588647181576,12.5306659411745,12.5089514746421
"2995","rna-XM_069252480.1",12.8210156278117,12.7772277146039,12.751193799068,12.7739887783643,12.8161764491311,12.9644411258655,12.8189403471775,12.808179427741,12.860085658383,12.9214719097905,12.8226614682745,12.8204435408769,12.7248771503788,12.8189787257727
"2996","rna-XR_011208603.1",12.6560932331164,12.6130155332992,12.5851399252126,12.5814224303768,12.6088462555376,12.6487158946563,12.5322059720726,12.6759643552174,12.6350733993436,12.654760480896,12.669302209552,12.6121875342218,12.5844822088723,12.6678859710699
"2997","rna-XM_069244997.1",12.4893457312429,12.430066383675,12.4401687335139,12.6140100466478,12.5038715076358,12.3926112774138,12.4765413755026,12.319676531947,12.4678069995831,12.4406609600408,12.4239696940041,12.3969474646424,12.5281056905657,12.4566341151591
"2998","gene-LOC138332911",12.2248760466886,12.3452460530473,12.4509809232495,12.2248760466886,12.34822165214,12.2248760466886,12.3992502198359,12.2248760466886,12.4043886609632,12.3990879877664,12.4749951759463,12.4235278255407,12.472876270169,12.3854780521329
"2999","rna-XM_069268802.1",13.2611842019577,13.2194003105169,13.2101484247259,13.1561743249537,13.2345378784876,13.2907593723228,13.3445054991971,13.1309764891396,13.0854128231754,13.3073987584603,13.2213618192167,13.2670097021383,13.2462080112637,13.0894963606984
"3000","rna-XM_069274789.1",13.0745920111428,12.7546205434762,13.1726015902884,12.9824750295475,13.3444236108695,12.7751525364332,13.2232873729833,12.8498988860387,13.2330772512774,12.9395447271683,12.2248760466886,12.2248760466886,12.8497721502944,12.8211232213475
"3001","rna-XM_069277704.1",12.4808622607782,12.4795323721246,12.4973201799154,12.4418763471907,12.4580949832785,12.4453313226913,12.4321961612324,12.4964422093668,12.465963892585,12.4445771453657,12.4458100656362,12.4999691955205,12.4624110670657,12.5401244653282
"3002","rna-XM_069282494.1",14.11215818163,14.126377473906,14.4493242444226,14.0564725712143,14.1075551548006,14.0426565965225,13.9539849348907,14.0216922111231,13.9230357940508,13.7759375062842,13.9305545139331,14.1608896794208,14.1622356814028,14.2183706034336
"3003","rna-XM_069278245.1",12.8398828359717,12.8916029875971,12.8236907179194,12.7638429004625,12.7676403051954,12.8553650117368,12.9326104926338,12.8590183914083,12.9469692224668,12.9543303628783,12.9029844824499,12.9459695065747,12.8494674644889,12.7438023798712
"3004","rna-XM_069280098.1",12.3767406166076,12.4551892769736,12.4410197929779,12.2248760466886,12.3214524023147,12.2248760466886,12.3889951587428,12.4524533917076,12.4244287893076,12.3876848914032,12.478405107012,12.4201176026014,12.2248760466886,12.2248760466886
"3005","rna-XM_069244941.1",12.5148116061316,12.4414824682175,12.5577558340513,12.5369905632103,12.4801078013742,12.5468126840619,12.5603863876053,12.5599619340619,12.5647788424368,12.5027710038205,12.5319485191847,12.5328668125784,12.5163022324726,12.4996124452924
"3006","rna-XR_011209957.1",12.7391055201331,12.6363403836749,12.7219207615535,13.115246186764,12.9093278743337,12.897854245821,12.7967955404151,12.4971891455319,12.7312204622819,12.9540490831881,12.7263617025362,12.6691809478452,12.9028086993634,12.5127522184271
"3007","rna-XM_069271526.1",12.4893457312429,12.5379589951576,12.5522221050537,12.4868159705545,12.5273588718538,12.5199370120358,12.4568507134653,12.4896238502279,12.5146490977005,12.4613928414574,12.4490291236345,12.5039964944672,12.5255233153377,12.5035422205552
"3008","rna-XM_069270590.1",12.3852543748821,12.2248760466886,12.3986126959933,12.4830569537574,12.2248760466886,12.2248760466886,12.3903119688144,12.2248760466886,12.3993371929924,12.2248760466886,12.4483890503333,12.3903086724471,12.5142875299731,12.2248760466886
"3009","rna-XM_069276630.1",13.0322221495998,13.0481144912119,13.0861020020911,12.7273629369474,12.8893135934911,13.0410630351625,12.921893471889,12.9931945272239,12.9619838332668,12.889035024334,12.9933973707009,13.1418580549299,13.1930821624887,12.9915353489787
"3010","rna-XM_069267642.1",12.9154716812633,12.8960393800663,12.8026655916894,12.8780243213422,12.878515956601,12.8131531312802,12.8429825778508,12.8302400957624,12.821980482345,12.8247541207564,12.9270662496225,12.8789738430303,12.8519005495411,12.9276273264613
"3011","rna-XM_069263699.1",13.0530726913876,13.1013258956306,12.9893058102339,12.9383125038011,12.9172282590705,13.0799822303842,13.1573759345325,12.9652327637125,13.0081553952575,13.2581300323656,13.115066727318,12.984590943373,13.0209260380452,12.9200993462703
"3012","rna-XM_069255157.1",12.2248760466886,12.2248760466886,12.2248760466886,12.813554793413,12.6082137362174,12.635169379483,12.57484247292,12.5855559263823,12.4696360979774,12.7151248507459,12.4948028498357,12.6775577438477,12.6160324638503,12.2248760466886
"3013","rna-XM_069278019.1",12.9148524749475,13.3866508640061,13.7818165043895,13.0896927164495,13.1784380377194,13.2345542199228,13.3546591068954,13.5457355211721,13.1989749095448,12.9056123706427,13.1659361628108,13.2500326110842,13.0185764582154,12.7865333877803
"3014","rna-XM_069272757.1",12.998280761405,12.9628666006535,12.9856138452809,12.9481620347399,13.054328095843,12.9601006652515,12.9785328879947,12.9819385334254,12.9660478291494,13.0135745213517,12.9901751278217,13.0013315689862,12.9234156853381,12.9719211240683
"3015","rna-XM_069274961.1",14.7297428782572,14.7053496481738,15.0744527886239,14.5802421444806,14.8051110858218,14.6564022099438,14.5049831451012,14.5929479370147,14.5014415639406,14.244793578307,14.3978913186452,14.8324109119107,14.8015863189456,14.9362588761401
"3016","rna-XM_069259065.1",13.1968802991233,13.0584109270939,12.5199049702966,12.5201236836226,12.6169739879098,13.6167924968067,13.6047247020042,13.0227693688452,13.1946953468382,13.6923760452104,13.4492347802748,13.0611086794785,13.199835531635,13.2140811478864
"3017","rna-XM_069282810.1",12.5638322159851,12.4224560244533,12.4925717293781,12.5057176688101,12.554340285634,12.5286438784437,12.6933120485387,12.4032978474065,12.4446624561097,12.6183518726618,12.4074343976722,12.2248760466886,12.4590960646503,12.4164646823098
"3018","rna-XM_069249985.1",12.9234676691306,12.8398544506394,12.7075277285893,12.8762033325947,12.8273722804801,12.8035977212294,12.8857705119898,12.8502157044811,12.8897498242195,12.8846643488584,12.8426550879238,12.8208099956363,12.8932419363786,12.8110446879103
"3019","rna-XM_069286557.1",12.6773599931319,12.7292535516346,12.7429064062483,12.633474351387,12.6608456173141,12.6127275179554,12.6394914787242,12.709026822252,12.6867003274106,12.6407932240484,12.6712095970588,12.6514003053656,12.655179691947,12.7209946889417
"3020","rna-XM_069266383.1",12.473865207251,12.5087306223474,12.5192840440283,12.44963321462,12.5337372412967,12.4152180870319,12.4651029672064,12.5145315408379,12.5266851197039,12.5012361113405,12.5010865269933,12.4753214097792,12.4523198683455,12.5157565921957
"3021","rna-XM_069264578.1",12.8210156278117,12.7065307404179,12.6077038501778,12.8508768135171,12.810085606501,12.8229356157271,12.8673832204105,12.6865324472988,12.7981337766941,12.799947825244,12.8422031613168,12.6872123138514,12.7437540080345,12.8404135662598
"3022","rna-XM_069248532.1",13.0755782027811,13.064125727991,12.970410038153,12.9514131285477,12.9563202055338,12.9931915540951,12.9402429629382,12.9997619254541,12.9862955768906,12.9671443750979,13.0078932105535,13.0024336084118,12.9934292132014,12.9258285525935
"3023","rna-XM_069270462.1",12.5063209245514,12.6218587563347,12.7640437914949,12.6810602126401,12.5840098649705,12.5076260756692,12.5815453158825,12.532202893501,12.5757037266248,12.5080768209911,12.4471033287518,12.656044622821,12.5903774559897,12.5904347867205
"3024","rna-XM_069284460.1",12.33633790837,12.4122146099781,12.3932387372688,12.3356907238909,12.2248760466886,12.4164644197666,12.4181271799306,12.4347730624874,12.4426217774167,12.3863679598767,12.4553313178616,12.4469317292593,12.362120153818,12.2248760466886
"3025","rna-XM_069254347.1",12.5499155063623,12.4050619868649,12.4659057048757,12.7171915650218,12.620667608978,12.6755959704728,12.4955857783206,12.5451239784864,12.4164325080249,12.4973605925046,12.2248760466886,12.2248760466886,12.3577652111206,12.4738503676892
"3026","rna-XR_011206205.1",12.7962218708876,12.7452073645563,12.8643922424483,12.7983235404504,12.9514768938299,12.6984458217004,12.7576032362504,12.6493038456248,12.8438085629768,12.7433947712074,12.7616177438059,12.5709911420941,12.7116056420299,12.8516863520522
